username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Jonathan,Australia,Two Bedroom Villa with Garden View,9 nights,Family,07-21-2023 00:00:00,Tranquil,9.0,en,"Great setting, beautiful gardens and quiet",Information from reception was not forth coming and we really had to ask questions and probe either in person or via WhatsApp to get that info. I would have liked an orientation I.e this is a basic map of the area. We asked if we could hire mopeds but reception said they didn’t hire them. After questioning them a bit more we found out they could organise it for us. We also wanted to hire a driver which they arranged and after trying to figure out where to go and what to do someone from reception found a brochure with day trip itineraries on it. Apart from this though it was a great spot to stay,"title: Tranquil. liked: Great setting, beautiful gardens and quiet. disliked: Information from reception was not forth coming and we really had to ask questions and probe either in person or via WhatsApp to get that info. I would have liked an orientation I.e this is a basic map of the area. We asked if we could hire mopeds but reception said they didn’t hire them. After questioning them a bit more we found out they could organise it for us. We also wanted to hire a driver which they arranged and after trying to figure out where to go and what to do someone from reception found a brochure with day trip itineraries on it. Apart from this though it was a great spot to stay.","title: Tranquil. liked: Great setting, beautiful gardens and quiet. disliked: Information from reception was not forth coming and we really had to ask questions and probe either in person or via WhatsApp to get that info. I would have liked an orientation I.e this is a basic map of the area. We asked if we could hire mopeds but reception said they didn’t hire them. After questioning them a bit more we found out they could organise it for us. We also wanted to hire a driver which they arranged and after trying to figure out where to go and what to do someone from reception found a brochure with day trip itineraries on it. Apart from this though it was a great spot to stay.",0,0,
Lois,Singapore,Honeymoon Suite,4 nights,Family,07-14-2023 00:00:00,Beautiful location.,7.0,en,The location is breathtaking.,We had the honeymoon suite (11) on the cliff which was great but it needed a deep clean and we couldn’t use the bath as it was always filled with ants. The male owner was quite rude but most of the staff were really friendly.,title: Beautiful location. liked: The location is breathtaking. disliked: We had the honeymoon suite (11) on the cliff which was great but it needed a deep clean and we couldn’t use the bath as it was always filled with ants. The male owner was quite rude but most of the staff were really friendly.,title: Beautiful location. liked: The location is breathtaking. disliked: We had the honeymoon suite (11) on the cliff which was great but it needed a deep clean and we couldn’t use the bath as it was always filled with ants. The male owner was quite rude but most of the staff were really friendly.,2,0,
Victoria,New Zealand,Honeymoon Suite,7 nights,Couple,07-08-2023 00:00:00,"Very relaxing, quiet and peaceful",8.0,en,Beautiful property. Amazing pool,No shower,"title: Very relaxing, quiet and peaceful. liked: Beautiful property. Amazing pool. disliked: No shower.","title: Very relaxing, quiet and peaceful. liked: Beautiful property. Amazing pool. disliked: No shower.",1,0,
Mapperson,Indonesia,Bungalow with Garden View,2 nights,Couple,06-29-2023 00:00:00,Good,7.0,en,Location and room were good value for money.,Staff were a bit hard to find at check in and check out.,title: Good. liked: Location and room were good value for money. disliked: Staff were a bit hard to find at check in and check out.,title: Good. liked: Location and room were good value for money. disliked: Staff were a bit hard to find at check in and check out.,0,0,
Tom,Belgium,Superior Room,1 night,Couple,06-23-2023 00:00:00,"Nice resort to relax, far away from the mass tourism",8.0,en,"Very comfortable bed, outdoor shower, clean room with a balcony and a view over the beautiful garden. The swimming pool is big and clean (you can even swim in it). The food at the restaurant was good. There's a secret beach (but watch out for the wild sea here) and you can walk up to have a view over the ocean and amazing sunsets. It's a very nice place to relax and to be far away from the mass tourism in Bali.","The staff could have been better. We messaged them on WhatsApp to book an extra night and the only response we got was 'wait, I have to check'. Since we didn't get any response, we booked the extra night through Booking. You have to wait a long time to get your dinner at the restaurant (the food is good though).","title: Nice resort to relax, far away from the mass tourism. liked: Very comfortable bed, outdoor shower, clean room with a balcony and a view over the beautiful garden. The swimming pool is big and clean (you can even swim in it). The food at the restaurant was good. There's a secret beach (but watch out for the wild sea here) and you can walk up to have a view over the ocean and amazing sunsets. It's a very nice place to relax and to be far away from the mass tourism in Bali. disliked: The staff could have been better. We messaged them on WhatsApp to book an extra night and the only response we got was 'wait, I have to check'. Since we didn't get any response, we booked the extra night through Booking. You have to wait a long time to get your dinner at the restaurant (the food is good though).","title: Nice resort to relax, far away from the mass tourism. liked: Very comfortable bed, outdoor shower, clean room with a balcony and a view over the beautiful garden. The swimming pool is big and clean (you can even swim in it). The food at the restaurant was good. There's a secret beach (but watch out for the wild sea here) and you can walk up to have a view over the ocean and amazing sunsets. It's a very nice place to relax and to be far away from the mass tourism in Bali. disliked: The staff could have been better. We messaged them on WhatsApp to book an extra night and the only response we got was 'wait, I have to check'. Since we didn't get any response, we booked the extra night through Booking. You have to wait a long time to get your dinner at the restaurant (the food is good though).",1,0,
Floortje,Netherlands,Bungalow with Garden View,3 nights,Couple,06-18-2023 00:00:00,beautiful stay on the cliff,8.0,en,"location is beautiful, balian beach is great. the bungalow park is very stretched, just few houses on a big piece of land, which makes the park very nice and quiet and green. personnel was very helpful, for example with renting a scooter and arranging a mosquito net. the pool is big and great.","breakfast was included in the price but the options were too limited. this is of course understandable for that price, but perhaps better to just offer a a la carte breakfast.","title: beautiful stay on the cliff. liked: location is beautiful, balian beach is great. the bungalow park is very stretched, just few houses on a big piece of land, which makes the park very nice and quiet and green. personnel was very helpful, for example with renting a scooter and arranging a mosquito net. the pool is big and great. disliked: breakfast was included in the price but the options were too limited. this is of course understandable for that price, but perhaps better to just offer a a la carte breakfast.","title: beautiful stay on the cliff. liked: location is beautiful, balian beach is great. the bungalow park is very stretched, just few houses on a big piece of land, which makes the park very nice and quiet and green. personnel was very helpful, for example with renting a scooter and arranging a mosquito net. the pool is big and great. disliked: breakfast was included in the price but the options were too limited. this is of course understandable for that price, but perhaps better to just offer a a la carte breakfast.",0,0,
Jenwa67,Australia,Superior Room,3 nights,Family,06-05-2023 00:00:00,Superb,9.0,en,Fabulous place. Highly recommended,,title: Superb. liked: Fabulous place. Highly recommended.,title: Superb. liked: Fabulous place. Highly recommended.,0,0,
Barbara,Australia,Superior Room,3 nights,Couple,05-30-2023 00:00:00,Away from the crowds of Bali! Bliss,8.0,en,"Coming over from Java, we were after some quiet time. The resort is beautiful and the near by beach was clean and deserted! We loved our villa, the pool and restaurant food. The spa was beautifully situated on the hill with only the ocean to listen to while having lovely treatments.",The gardens and pathways need a little tlc but not a big issue.,"title: Away from the crowds of Bali! Bliss. liked: Coming over from Java, we were after some quiet time. The resort is beautiful and the near by beach was clean and deserted! We loved our villa, the pool and restaurant food. The spa was beautifully situated on the hill with only the ocean to listen to while having lovely treatments. disliked: The gardens and pathways need a little tlc but not a big issue.","title: Away from the crowds of Bali! Bliss. liked: Coming over from Java, we were after some quiet time. The resort is beautiful and the near by beach was clean and deserted! We loved our villa, the pool and restaurant food. The spa was beautifully situated on the hill with only the ocean to listen to while having lovely treatments. disliked: The gardens and pathways need a little tlc but not a big issue.",0,0,
Richard,United States,Bungalow with Garden View,3 nights,Solo traveller,05-30-2023 00:00:00,Great!,8.0,en-us,The villa and gardens were spectacular. The restaurant location was equally as good with a superb view. If there was a downside it was how long the food took to arrive-but it was tasty!,See above,title: Great! liked: The villa and gardens were spectacular. The restaurant location was equally as good with a superb view. If there was a downside it was how long the food took to arrive-but it was tasty! disliked: See above.,title: Great! liked: The villa and gardens were spectacular. The restaurant location was equally as good with a superb view. If there was a downside it was how long the food took to arrive-but it was tasty! disliked: See above.,0,0,
Ellen,Australia,Superior Room,3 nights,Couple,05-27-2023 00:00:00,we will definitely be back,8.0,en,we love the location and old Bali charm of this hotel. great value and staff,,title: we will definitely be back. liked: we love the location and old Bali charm of this hotel. great value and staff.,title: we will definitely be back. liked: we love the location and old Bali charm of this hotel. great value and staff.,0,0,
Lisa,Australia,Superior Room,2 nights,Couple,05-25-2023 00:00:00,Great location if you like slower Bali.,9.0,en,"Absolutely magical property. Each villa is private from others so it feels like you’re the only one there. The villa themselves are a blend of old Balinese and medieval castle, fantastic. Great view of Secret Bay while eating at the restaurant. Easy walk to Balian beach. Really good value for money.",TV in room but couldn’t get any reception or cable channels.,"title: Great location if you like slower Bali. liked: Absolutely magical property. Each villa is private from others so it feels like you’re the only one there. The villa themselves are a blend of old Balinese and medieval castle, fantastic. Great view of Secret Bay while eating at the restaurant. Easy walk to Balian beach. Really good value for money. disliked: TV in room but couldn’t get any reception or cable channels.","title: Great location if you like slower Bali. liked: Absolutely magical property. Each villa is private from others so it feels like you’re the only one there. The villa themselves are a blend of old Balinese and medieval castle, fantastic. Great view of Secret Bay while eating at the restaurant. Easy walk to Balian beach. Really good value for money. disliked: TV in room but couldn’t get any reception or cable channels.",0,0,
Nicolas,Canada,Two Bedroom Villa with Ocean View,3 nights,Family,04-26-2023 00:00:00,beautiful and relaxing,8.0,en,"beautiful spot with huge pool, nice private black sand beach. beautiful sunset. good food at the restaurant. lots of vegetation and lots of space between the bungalows. you feel that you have the place for yourself alone. a bit far to walk to the surf but they can easily arrange scooter rental.",it is long to get the food at the restaurant after your order. sometimes more than 1 hour.,"title: beautiful and relaxing. liked: beautiful spot with huge pool, nice private black sand beach. beautiful sunset. good food at the restaurant. lots of vegetation and lots of space between the bungalows. you feel that you have the place for yourself alone. a bit far to walk to the surf but they can easily arrange scooter rental. disliked: it is long to get the food at the restaurant after your order. sometimes more than 1 hour.","title: beautiful and relaxing. liked: beautiful spot with huge pool, nice private black sand beach. beautiful sunset. good food at the restaurant. lots of vegetation and lots of space between the bungalows. you feel that you have the place for yourself alone. a bit far to walk to the surf but they can easily arrange scooter rental. disliked: it is long to get the food at the restaurant after your order. sometimes more than 1 hour.",0,0,
Robert,Australia,Superior Room,4 nights,Couple,03-26-2023 00:00:00,"There are places closer to Balian surf, 10 min walk, but Gajah Minah is so relaxing and enjoyable.",9.0,en,"Beautiful location, great staff, amazing food,",Grounds and pool area haven't yet been fully renovated and restored after covid lockdowns. A bit of work is needed but there is a diamond underneath waiting to come out again.,"title: There are places closer to Balian surf, 10 min walk, but Gajah Minah is so relaxing and enjoyable. liked: Beautiful location, great staff, amazing food, disliked: Grounds and pool area haven't yet been fully renovated and restored after covid lockdowns. A bit of work is needed but there is a diamond underneath waiting to come out again.","title: There are places closer to Balian surf, 10 min walk, but Gajah Minah is so relaxing and enjoyable. liked: Beautiful location, great staff, amazing food, disliked: Grounds and pool area haven't yet been fully renovated and restored after covid lockdowns. A bit of work is needed but there is a diamond underneath waiting to come out again.",0,0,
Redtraveller,Spain,Superior Room,1 night,Couple,03-11-2023 00:00:00,Good,7.0,en,Beautiful location,Tired . Could do with a makeover. Not sure if it was a genuine mistake when I was charged 5.5 million instead of 500000,title: Good. liked: Beautiful location. disliked: Tired . Could do with a makeover. Not sure if it was a genuine mistake when I was charged 5.5 million instead of 500000.,title: Good. liked: Beautiful location. disliked: Tired . Could do with a makeover. Not sure if it was a genuine mistake when I was charged 5.5 million instead of 500000.,0,0,
Andrew,Australia,Superior Room,3 nights,Couple,03-01-2023 00:00:00,fantastic beach front property for a relaxing stay. great for walks.,8.0,en,it was very quiet and a great place for couples to relax room was spacious and clean. own private area even in a standard room. beautiful gardens. nice local bars and cafes.,"fair distance between reception, room and restaurant for service. especially when no umbrella supplied and there was a lot of rain. there was no phone in the room. no Tv but we were ok with that.","title: fantastic beach front property for a relaxing stay. great for walks. liked: it was very quiet and a great place for couples to relax room was spacious and clean. own private area even in a standard room. beautiful gardens. nice local bars and cafes. disliked: fair distance between reception, room and restaurant for service. especially when no umbrella supplied and there was a lot of rain. there was no phone in the room. no Tv but we were ok with that.","title: fantastic beach front property for a relaxing stay. great for walks. liked: it was very quiet and a great place for couples to relax room was spacious and clean. own private area even in a standard room. beautiful gardens. nice local bars and cafes. disliked: fair distance between reception, room and restaurant for service. especially when no umbrella supplied and there was a lot of rain. there was no phone in the room. no Tv but we were ok with that.",0,0,
Darryl,Australia,Superior Room,1 night,Solo traveller,12-11-2025 00:00:00,Great place to unwind,10.0,en,My villa was beautiful and I felt like I was the only one at the resort. All the staff were very friendly and helpful. All my meals great.,,title: Great place to unwind. liked: My villa was beautiful and I felt like I was the only one at the resort. All the staff were very friendly and helpful. All my meals great.,title: Great place to unwind. liked: My villa was beautiful and I felt like I was the only one at the resort. All the staff were very friendly and helpful. All my meals great.,0,0,
Desai,India,Bungalow with Garden View,3 nights,Family,12-03-2025 00:00:00,Exceptional,10.0,en,Beautiful location Very serene quiet Best location in Bali,Restaurant could serve better breakfast,title: Exceptional. liked: Beautiful location Very serene quiet Best location in Bali. disliked: Restaurant could serve better breakfast.,title: Exceptional. liked: Beautiful location Very serene quiet Best location in Bali. disliked: Restaurant could serve better breakfast.,0,0,
Shannon,Canada,Superior Room,1 night,Couple,11-21-2025 00:00:00,We enjoyed it so much that we booked for one night and ended up staying for 4!,10.0,en-us,"The pool, the grounds and the staff are all wonderful and the villa was very comfortable and unique. There is a great restaurant onsite! Only a short walk away there are a few more that you can find, each with their own charm.",,"title: We enjoyed it so much that we booked for one night and ended up staying for 4! liked: The pool, the grounds and the staff are all wonderful and the villa was very comfortable and unique. There is a great restaurant onsite! Only a short walk away there are a few more that you can find, each with their own charm.","title: We enjoyed it so much that we booked for one night and ended up staying for 4! liked: The pool, the grounds and the staff are all wonderful and the villa was very comfortable and unique. There is a great restaurant onsite! Only a short walk away there are a few more that you can find, each with their own charm.",0,0,
Vanessa,New Zealand,Three-Bedroom Villa with Private Pool,3 nights,Family,08-11-2025 00:00:00,,5.0,en,This review has been hidden because it doesn't meet our guidelines.,,liked: This review has been hidden because it doesn't meet our guidelines.,liked: This review has been hidden because it doesn't meet our guidelines.,0,0,
Catherine,Australia,Two Bedroom Villa with Garden View,4 nights,Family,07-28-2025 00:00:00,Charming property but tired & understaffed.,6.0,en,"The property is charming, and the pool is great.","The property is very understaffed, so we were left feeling neglected - and our expectations are not very high. There is a feeling of Miss Haversham about the place. Leaving us imagining what it would have like in its hay day. Laundry was 4 times more expensive than anywhere else we stayed and we could only pay that in cash, even though Gajah Mina was on the invoice. We were also disappointed to discover our minimal breakfast options (paid for and included) was a lesser version than other villas. This made us feel like we were somehow less valued than other guests (we booked the last villa available) - so we went out for breakfast after the first day (lots of great options in Balian) and we left Balian a day early. We had to walk past the neighbour's dogs (to get to Balian town and beach) who had developed a 'pack' mentality and one even nipped my daughter! So take a stick/handbag when walking into town and don't ask to borrow the hotel's umbrella if it's chucking it down, as they are ""only for use in reception""...","title: Charming property but tired & understaffed. liked: The property is charming, and the pool is great. disliked: The property is very understaffed, so we were left feeling neglected - and our expectations are not very high. There is a feeling of Miss Haversham about the place. Leaving us imagining what it would have like in its hay day. Laundry was 4 times more expensive than anywhere else we stayed and we could only pay that in cash, even though Gajah Mina was on the invoice. We were also disappointed to discover our minimal breakfast options (paid for and included) was a lesser version than other villas. This made us feel like we were somehow less valued than other guests (we booked the last villa available) - so we went out for breakfast after the first day (lots of great options in Balian) and we left Balian a day early. We had to walk past the neighbour's dogs (to get to Balian town and beach) who had developed a 'pack' mentality and one even nipped my daughter! So take a stick/handbag when walking into town and don't ask to borrow the hotel's umbrella if it's chucking it down, as they are ""only for use in reception""...","title: Charming property but tired & understaffed. liked: The property is charming, and the pool is great. disliked: The property is very understaffed, so we were left feeling neglected - and our expectations are not very high. There is a feeling of Miss Haversham about the place. Leaving us imagining what it would have like in its hay day. Laundry was 4 times more expensive than anywhere else we stayed and we could only pay that in cash, even though Gajah Mina was on the invoice. We were also disappointed to discover our minimal breakfast options (paid for and included) was a lesser version than other villas. This made us feel like we were somehow less valued than other guests (we booked the last villa available) - so we went out for breakfast after the first day (lots of great options in Balian) and we left Balian a day early. We had to walk past the neighbour's dogs (to get to Balian town and beach) who had developed a 'pack' mentality and one even nipped my daughter! So take a stick/handbag when walking into town and don't ask to borrow the hotel's umbrella if it's chucking it down, as they are ""only for use in reception""...",0,0,
Cherie,Australia,Superior Room,4 nights,Couple,04-18-2025 00:00:00,"Rustic, quiet and simply amazing ! A couples paradise",10.0,en-us,"Well! Where do I start? We loved this place. It was a very quiet time of year, a bonus for us!! We have a villa that is close to the pool and the ocean view. This place is rustic, it's out of the way, and a hidden gem. It is value for money, quiet (apart from the ocean crashing on the cliffs at night and the beautiful sound of the birds and the insects). We stayed 7 nights. Now Balian is a very quiet place and there are a few different accomodations in the area, but not a great deal to choose from. We were there on our round Bali trip and I was looking for locations for my next retreat. It is a very quiet place. So if you are looking for busy, shopping, night life. Do not visit Balian. But those of you who love peace and quiet and want to get away from it all. Especially if you love surfing, then this little hideaway is for you. It definitely suits couples. We found some wonderful eating places in the area and there is a great restaurant on site, where you can have all your meals. They are rated for their food and the qualitiy. I highly recommend this place if you are looking to get away from it all and want a break that is nice and quiet. It is gorgeous and the swimming pool it amazing. There is a wondeful nature walk (really rustic) and it takes you down to a beach that you can walk for miles and see no one (it's all volcanic sand, so be prepared to get black feet lol). Anyways we love it and I will definitely be going back there again very soon. What a wonderful gem !! Thank you sooooo much !!",There was nothing to dislike,"title: Rustic, quiet and simply amazing ! A couples paradise. liked: Well! Where do I start? We loved this place. It was a very quiet time of year, a bonus for us!! We have a villa that is close to the pool and the ocean view. This place is rustic, it's out of the way, and a hidden gem. It is value for money, quiet (apart from the ocean crashing on the cliffs at night and the beautiful sound of the birds and the insects). We stayed 7 nights. Now Balian is a very quiet place and there are a few different accomodations in the area, but not a great deal to choose from. We were there on our round Bali trip and I was looking for locations for my next retreat. It is a very quiet place. So if you are looking for busy, shopping, night life. Do not visit Balian. But those of you who love peace and quiet and want to get away from it all. Especially if you love surfing, then this little hideaway is for you. It definitely suits couples. We found some wonderful eating places in the area and there is a great restaurant on site, where you can have all your meals. They are rated for their food and the qualitiy. I highly recommend this place if you are looking to get away from it all and want a break that is nice and quiet. It is gorgeous and the swimming pool it amazing. There is a wondeful nature walk (really rustic) and it takes you down to a beach that you can walk for miles and see no one (it's all volcanic sand, so be prepared to get black feet lol). Anyways we love it and I will definitely be going back there again very soon. What a wonderful gem !! Thank you sooooo much !! disliked: There was nothing to dislike.","title: Rustic, quiet and simply amazing ! A couples paradise. liked: Well! Where do I start? We loved this place. It was a very quiet time of year, a bonus for us!! We have a villa that is close to the pool and the ocean view. This place is rustic, it's out of the way, and a hidden gem. It is value for money, quiet (apart from the ocean crashing on the cliffs at night and the beautiful sound of the birds and the insects). We stayed 7 nights. Now Balian is a very quiet place and there are a few different accomodations in the area, but not a great deal to choose from. We were there on our round Bali trip and I was looking for locations for my next retreat. It is a very quiet place. So if you are looking for busy, shopping, night life. Do not visit Balian. But those of you who love peace and quiet and want to get away from it all. Especially if you love surfing, then this little hideaway is for you. It definitely suits couples. We found some wonderful eating places in the area and there is a great restaurant on site, where you can have all your meals. They are rated for their food and the qualitiy. I highly recommend this place if you are looking to get away from it all and want a break that is nice and quiet. It is gorgeous and the swimming pool it amazing. There is a wondeful nature walk (really rustic) and it takes you down to a beach that you can walk for miles and see no one (it's all volcanic sand, so be prepared to get black feet lol). Anyways we love it and I will definitely be going back there again very soon. What a wonderful gem !! Thank you sooooo much !! disliked: There was nothing to dislike.",0,0,
Kira,Australia,Bungalow with Garden View,2 nights,Couple,12-03-2024 00:00:00,Exceptional,10.0,en,"Incredibly beautiful garden, private villas, outdoor kitchen and outdoor shower. Loved everything. The view from the restaurant over the cove and beach was stunning. Nice pool and a big yoga space!","The food at breakfast took about an hour, but it wasn't much of a problem for us. Unfortunately the beaches were littered with rubbish due to the wet season setting in and all the rubbish being washed down the river.","title: Exceptional. liked: Incredibly beautiful garden, private villas, outdoor kitchen and outdoor shower. Loved everything. The view from the restaurant over the cove and beach was stunning. Nice pool and a big yoga space! disliked: The food at breakfast took about an hour, but it wasn't much of a problem for us. Unfortunately the beaches were littered with rubbish due to the wet season setting in and all the rubbish being washed down the river.","title: Exceptional. liked: Incredibly beautiful garden, private villas, outdoor kitchen and outdoor shower. Loved everything. The view from the restaurant over the cove and beach was stunning. Nice pool and a big yoga space! disliked: The food at breakfast took about an hour, but it wasn't much of a problem for us. Unfortunately the beaches were littered with rubbish due to the wet season setting in and all the rubbish being washed down the river.",1,0,
Ruth,Australia,Bungalow with Garden View,1 night,Family,11-18-2024 00:00:00,Exceptional,10.0,en,Beautiful surroundings with restaurant/outside eating area andviews of Hidden Bay. Great for relaxing. Spacious layout of individual bungalows in well maintained gardens. Good largish pool.,As the place is tucked away and you don't have transport it's a bit of a trek up and down a bit of steep road to go to a store. But the security guy was good and gave me a lift on his bike,title: Exceptional. liked: Beautiful surroundings with restaurant/outside eating area andviews of Hidden Bay. Great for relaxing. Spacious layout of individual bungalows in well maintained gardens. Good largish pool. disliked: As the place is tucked away and you don't have transport it's a bit of a trek up and down a bit of steep road to go to a store. But the security guy was good and gave me a lift on his bike.,title: Exceptional. liked: Beautiful surroundings with restaurant/outside eating area andviews of Hidden Bay. Great for relaxing. Spacious layout of individual bungalows in well maintained gardens. Good largish pool. disliked: As the place is tucked away and you don't have transport it's a bit of a trek up and down a bit of steep road to go to a store. But the security guy was good and gave me a lift on his bike.,0,0,
Regina,Australia,Superior Room,3 nights,Couple,11-03-2024 00:00:00,Exceptional,10.0,en,"Great cottage, cute and private. Yoga facilities and gorgeous pool. Food was great too. Super friendly staff.",,"title: Exceptional. liked: Great cottage, cute and private. Yoga facilities and gorgeous pool. Food was great too. Super friendly staff.","title: Exceptional. liked: Great cottage, cute and private. Yoga facilities and gorgeous pool. Food was great too. Super friendly staff.",0,0,
Wayne,Australia,Superior Room,1 night,Couple,10-23-2024 00:00:00,"Understaffed, overpriced, terrible food!",3.0,en,The location,Everything else,"title: Understaffed, overpriced, terrible food! liked: The location. disliked: Everything else.","title: Understaffed, overpriced, terrible food! liked: The location. disliked: Everything else.",0,0,
Wru69,Lithuania,Bungalow with Garden View,2 nights,Couple,10-09-2024 00:00:00,Good stay if you like this region,10.0,en,"Breakfast was good, though a plate of the fruits should be included. Location is perfect, environment is quiet, including monotonous sound of crashing waves...",Would wish staff to be more positive and helpful (with few exceptions),"title: Good stay if you like this region. liked: Breakfast was good, though a plate of the fruits should be included. Location is perfect, environment is quiet, including monotonous sound of crashing waves... disliked: Would wish staff to be more positive and helpful (with few exceptions)","title: Good stay if you like this region. liked: Breakfast was good, though a plate of the fruits should be included. Location is perfect, environment is quiet, including monotonous sound of crashing waves... disliked: Would wish staff to be more positive and helpful (with few exceptions)",0,0,
Jaye,United Kingdom,Bungalow with Garden View,3 nights,Family,10-07-2024 00:00:00,It really is a hidden gem,10.0,en,It's perfect. Stunning views. Stunning grounds. Food awesome. Pool beautiful. They have a security guard who walks the grounds at night. Made was absolutely awesome. Needs a raise.,My only complaint would be the unhelpfulness of some of the young staff. Receptionist was on his phone everytime I went to make inquiries. And left on my own to leave property after 5 days. Having to refill my own bottles of drinking water at the resturant. There is a bit of a stink at times.,title: It really is a hidden gem. liked: It's perfect. Stunning views. Stunning grounds. Food awesome. Pool beautiful. They have a security guard who walks the grounds at night. Made was absolutely awesome. Needs a raise. disliked: My only complaint would be the unhelpfulness of some of the young staff. Receptionist was on his phone everytime I went to make inquiries. And left on my own to leave property after 5 days. Having to refill my own bottles of drinking water at the resturant. There is a bit of a stink at times.,title: It really is a hidden gem. liked: It's perfect. Stunning views. Stunning grounds. Food awesome. Pool beautiful. They have a security guard who walks the grounds at night. Made was absolutely awesome. Needs a raise. disliked: My only complaint would be the unhelpfulness of some of the young staff. Receptionist was on his phone everytime I went to make inquiries. And left on my own to leave property after 5 days. Having to refill my own bottles of drinking water at the resturant. There is a bit of a stink at times.,0,0,
Jan,Czech Republic,Two Bedroom Villa with Garden View,7 nights,Family,10-02-2024 00:00:00,"Absolutely amazing!!! The Secret Bay Restaurant was great, excellent meals, very friendly and helpful staff. Thank you v",10.0,en,The staff was amazing and really really helpful!!! Thank you very much for your great service!!!,,"title: Absolutely amazing!!! The Secret Bay Restaurant was great, excellent meals, very friendly and helpful staff. Thank you v. liked: The staff was amazing and really really helpful!!! Thank you very much for your great service!!!","title: Absolutely amazing!!! The Secret Bay Restaurant was great, excellent meals, very friendly and helpful staff. Thank you v. liked: The staff was amazing and really really helpful!!! Thank you very much for your great service!!!",0,0,
Leanne,Australia,Bungalow with Garden View,3 nights,Couple,09-05-2024 00:00:00,"Nice resort with plenty of space , resort was fully booked when we were there and we hardly saw anyone",6.0,en,Quite and a great pool,"Location is away from surf beach, needed a scooter to get to around","title: Nice resort with plenty of space , resort was fully booked when we were there and we hardly saw anyone. liked: Quite and a great pool. disliked: Location is away from surf beach, needed a scooter to get to around.","title: Nice resort with plenty of space , resort was fully booked when we were there and we hardly saw anyone. liked: Quite and a great pool. disliked: Location is away from surf beach, needed a scooter to get to around.",0,0,
Belinda,New Zealand,Superior Room,4 nights,Couple,09-02-2024 00:00:00,Already planning to visit again as exceptional property in quiet amazing location,10.0,en,Real Bali experience in gorgeous setting,,title: Already planning to visit again as exceptional property in quiet amazing location. liked: Real Bali experience in gorgeous setting.,title: Already planning to visit again as exceptional property in quiet amazing location. liked: Real Bali experience in gorgeous setting.,0,0,
Yuliia,Ukraine,Bungalow with Garden View,15 nights,Family,08-26-2024 00:00:00,Exceptional,10.0,en,Beautiful meditative place. Great staff who made sure we were as comfortable as possible. When it rained they provided us with an umbrella. I miss it already and will definitely come again. Yulia,,title: Exceptional. liked: Beautiful meditative place. Great staff who made sure we were as comfortable as possible. When it rained they provided us with an umbrella. I miss it already and will definitely come again. Yulia.,title: Exceptional. liked: Beautiful meditative place. Great staff who made sure we were as comfortable as possible. When it rained they provided us with an umbrella. I miss it already and will definitely come again. Yulia.,0,0,
Andreas,Australia,Superior Room,3 nights,Family,08-23-2024 00:00:00,Exceptional,10.0,en,"If you are looking for a quiet place, that's it. The restaurant delivers yummy food and the rooms are well equipped. Endless beaches and a bat cave near by. And you can get here a really good massage too.",A bit of paint here and there would help.,"title: Exceptional. liked: If you are looking for a quiet place, that's it. The restaurant delivers yummy food and the rooms are well equipped. Endless beaches and a bat cave near by. And you can get here a really good massage too. disliked: A bit of paint here and there would help.","title: Exceptional. liked: If you are looking for a quiet place, that's it. The restaurant delivers yummy food and the rooms are well equipped. Endless beaches and a bat cave near by. And you can get here a really good massage too. disliked: A bit of paint here and there would help.",0,0,
Irish,Belgium,Bungalow with Garden View,4 nights,Family,07-09-2024 00:00:00,Beautiful location with extra charges,6.0,en,The scenery and views were amazing. Staff friendly,"Restaurant was poor. Breakfast worse. Plus they have a 2.5% uplift on any payments with cards which is profit creation. Plus they dont tell you beforehand, only when you arrive. Not every place dose this despite what they say.","title: Beautiful location with extra charges. liked: The scenery and views were amazing. Staff friendly. disliked: Restaurant was poor. Breakfast worse. Plus they have a 2.5% uplift on any payments with cards which is profit creation. Plus they dont tell you beforehand, only when you arrive. Not every place dose this despite what they say.","title: Beautiful location with extra charges. liked: The scenery and views were amazing. Staff friendly. disliked: Restaurant was poor. Breakfast worse. Plus they have a 2.5% uplift on any payments with cards which is profit creation. Plus they dont tell you beforehand, only when you arrive. Not every place dose this despite what they say.",0,0,
Alexandra,Germany,Superior Room,5 nights,Couple,05-17-2024 00:00:00,Amazing Location and very peaceful! Very nice Villas,10.0,en,Location is amazing the bungalows really beautiful,,title: Amazing Location and very peaceful! Very nice Villas. liked: Location is amazing the bungalows really beautiful.,title: Amazing Location and very peaceful! Very nice Villas. liked: Location is amazing the bungalows really beautiful.,0,0,
