text,trip,title,images,rating,language,reviewer,review_id,like_count,review_tip,subratings,review_link,is_translated,owner_response,created_at_date,original_language,published_at_date,stay_date,trip_type,reviewer_name,reviewer_avatar
"Firstly I always believe if you book a hotel at full rates then you should be told about any building work going on, we were not and they were building a whole new block right next to our room.  As it happened it didn't make a lot of difference but one staff member was very moody with us when we complained.  After that we settled well and the location for surfing is amazing, the pool is nice and the rooms are ok.  The walls are very thin and you can here everything from next door, they look nice though.  We had a yoga session which was great and massages also which were nice.  The food is at best average and takes a very long time to come out, the waiting staff are very friendly and nice though.  We cut our trip slightly short here due to illness but for surfing and relaxing it's a nice place to stay. ","{""stay_date"": ""2015-05-31"", ""trip_type"": ""couples""}","Great location, just a few set backs.",[],3,en,"{""name"": ""Dan"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/50/5e/db/sustainable1976.jpg"", ""hometown"": {""location_name"": ""Sydney"", ""tripadvisor_entity_id"": 255060, ""location_name_detailed"": ""Sydney, Australia""}, ""username"": ""Sustainable1976"", ""is_verified"": false, ""reviewer_id"": ""6BC5C9D736F4713FDF5C87753C3D3018"", ""profile_link"": ""https://www.tripadvisor.com/Profile/Sustainable1976"", ""contribution_count"": 72}",323548877,0,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r323548877-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear Ecopaint,\n\nthank you for your kind words. First of all, apology for my staff for not informing you if there were any construction work near your room. The good thing is, we finished building for now. We hope you enjoyed the surf and we will take all your feed back as a positive input for the hotel so we can  provide better service for our future customer. until next time, stay safe and thanks again for staying with us.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 325605456, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-11-10"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-11-01,en,2015-11-01,,,,
"Highly recommended! We will DEFINITELY be back! It's so amazing to be at a place literally 2 minutes to the beach as well as a stream running adjacent. What an adventure we had with out toddler there (exploring the beach, playing in the shallow streams and puddles especially). We loved the friendly service and atmosphere of the place. Thank you for everything Pitaya staff for making our stay enjoyable and comfortable!","{""stay_date"": ""2015-06-30"", ""trip_type"": ""family""}",Perfect getaway,[],5,en,"{""name"": ""Daphne C"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg"", ""hometown"": null, ""username"": ""DaphneC35"", ""is_verified"": false, ""reviewer_id"": ""D7CCAEBE002EE346B873E0E3CB1645FA"", ""profile_link"": ""https://www.tripadvisor.com/Profile/DaphneC35"", ""contribution_count"": 3}",318977608,0,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r318977608-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Daphne,\n\nthank you for your most kind words. We are glad that you and your family had a great time here. You are one of the nicest guest we have ever had here. Please send our regards to Andrew and Iva. Hope to see you back here at the hotel to do more yoga. Until your next visit!!\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 320302947, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-10-20"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-10-15,en,2015-10-16,,,,
"Stayed here for a yoga retreat for 9 nights. The rooms were nice and the staff was excellent! Its right on the beach, away from the busy cities. Our group had buffet style meals while here and the food was great....try the banana pancakes! If I traveled back to Bali, I would give this place another visit. ","{""stay_date"": ""2015-10-31"", ""trip_type"": ""friends""}",Yoga Retreat,"[""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/2e/f9/c5/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/2e/f9/cf/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/2e/f9/dd/pondok-pitaya-hotel-surfing.jpg"", ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/2e/f9/e7/pondok-pitaya-hotel-surfing.jpg""]",5,en,"{""name"": ""Sandra B"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg"", ""hometown"": null, ""username"": ""SandraB65"", ""is_verified"": false, ""reviewer_id"": ""AF9010086C9E984A1ACEA5E8602B115B"", ""profile_link"": ""https://www.tripadvisor.com/Profile/SandraB65"", ""contribution_count"": 12}",317732955,0,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r317732955-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Sandra,\n\nThank you for staying here with us, how was the yoga retreat with Jess? hope all is exactly as you expected. Thank you for the kind words and yes!! please come back and visit us!! until then, have a safe travel and enjoy the rest of Bali.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 317905069, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-10-12"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""Public Relations Manager""}",2015-10-11,en,2015-10-12,,,,
"Stayed up at Pondok Pitaya a few time in the past year, plaining to go up once more in November. For me its  wonderful place to get away from the busy area of Semiyak and Kuta. just a nice place chill out and forget about work and enjoy like. The food at the restaurant is absolute excellent really yummy end up eating a lot its so good. the staff are super friendly and darius (the manager) is always around some where.  good guy always up for a chat if he not busy. I highly recommend going and staying here if you are trying to escape work and the stress of life.","{""stay_date"": ""2015-06-30"", ""trip_type"": ""friends""}","excellent food, top service and best location. Perfect getaway vaction",[],5,en,"{""name"": ""Rhysasmara"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg"", ""hometown"": null, ""username"": ""Rhysasmara"", ""is_verified"": false, ""reviewer_id"": ""AEAF89BA42F5F80B58472EEB21C30795"", ""profile_link"": ""https://www.tripadvisor.com/Profile/Rhysasmara"", ""contribution_count"": 27}",316735374,0,,"[{""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 4}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 4}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r316735374-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Rhys,\n\nThank you for your kind words, we hope you enjoyed your stay here. On behalf of the staff, especially the kitchen staff, we would like to say thank you for being an awesome guest that appreciates their cooking. I know, Darius is always running around..need to tie him up abit. Again, cheers and we look forward to have you and Luna here in Balian. \n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 317904841, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-10-12"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""Front Office Manager""}",2015-10-07,en,2015-10-07,,,,
"The hotel is situated just on the Balian Beach so the location and the views from the swimming pool are unbeatable. This hotel is just perfect if you want to relax, surf or practice yoga.

The only minor complain we have is with the restaurant staff, it took for ages to get the breakfast served. This happened everyday so I guess the staff is just a little bit too laid back.","{""stay_date"": ""2015-07-31"", ""trip_type"": ""family""}","Very nice location, nice rooms and staff a little bit too laid back",[],4,en,"{""name"": ""giga m"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg"", ""hometown"": null, ""username"": ""13gigam"", ""is_verified"": false, ""reviewer_id"": ""0741B5FA05B472D54EE940554934EEED"", ""profile_link"": ""https://www.tripadvisor.com/Profile/13gigam"", ""contribution_count"": 21}",292931314,0,,"[{""name"": ""value"", ""label"": ""Value"", ""rating"": 4}, {""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 4}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 3}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r292931314-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Giga,\n\nthank you for your testimonial, we are so glad that you had such a lovely time with us. We will take your feed back straight to the kitchen to improve our quality of service. Again, thank you for spending time with us and we look forward to have you back here in Balian Beach.\n\n- Pondok Pitaya-"", ""language"": ""en"", ""response_id"": 310355627, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-09-15"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-07-27,en,2015-07-28,,,,
"Situated right on the Balian beach break, which makes it an ideal location if you're in Balian for the surf. Great little bar with good food options and reliable WIFI. It's a good mid-range accommodation option.","{""stay_date"": ""2014-10-31"", ""trip_type"": ""solo""}",Easy ocean access,[],4,en,"{""name"": ""jac_knight"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/29/23/18/jac-knight.jpg"", ""hometown"": {""location_name"": ""Brisbane"", ""tripadvisor_entity_id"": 255068, ""location_name_detailed"": ""Brisbane, Australia""}, ""username"": ""jac_knight"", ""is_verified"": false, ""reviewer_id"": ""A5BA5D1EE6BCB313B6F179D4B35402DD"", ""profile_link"": ""https://www.tripadvisor.com/Profile/jac_knight"", ""contribution_count"": 86}",289031565,1,,"[{""name"": ""value"", ""label"": ""Value"", ""rating"": 3}, {""name"": ""rooms"", ""label"": ""Rooms"", ""rating"": 3}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 3}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r289031565-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi JK,\n\nThank you for staying with us, we hope we can constantly provide our guest with a good standard of service for a better Balian experience. Thanks again for your kind testimonial, we wish you a safe travel.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 291924025, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-07-24"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-07-15,en,2015-07-15,,,,
"just came back a few days ago and thoroughly enjoyed my stay there. It was simply peaceful and relaxing. Very family oriented as well as well suited to single travellers. Enjoyed the vinyasa yoga while I was there but unfortunately I don't know how to surf otherwise, you won't want to leave the beach!","{""stay_date"": ""2015-07-31"", ""trip_type"": ""friends""}",Simply peaceful and relaxing,[],4,en,"{""name"": ""DefaultName2020215"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg"", ""hometown"": {""location_name"": ""Singapore"", ""tripadvisor_entity_id"": 294265, ""location_name_detailed"": ""Singapore, Singapore""}, ""username"": ""DefaultName2020215"", ""is_verified"": false, ""reviewer_id"": ""5089AD29B2B7DCC566CD778779D1B813"", ""profile_link"": ""https://www.tripadvisor.com/Profile/DefaultName2020215"", ""contribution_count"": 17}",287834489,1,,"[{""name"": ""location"", ""label"": ""Location"", ""rating"": 3}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 3}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 4}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r287834489-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Momokinky,\n\nThank you for your testimonial. we hope Balian can be a short breeze holiday away from Singapore. please come back and we hope the next time you are here, we can provide you with a surf lesson. have a nice day. \n\n-Pondok Pitaya-"", ""language"": ""en"", ""response_id"": 291923782, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-07-24"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-07-11,en,2015-07-11,,,,
"Amazing property! The decor is artful, service is awesome. Rooms are clean, tidy and so artsy. None of those city decor and closed up walls. Learn to Surf or Yoga in this place will surely make you a human being again! Love the team!! When you come to this place, you realize what Bali is all about or what they used to be before they got all crowded.","{""stay_date"": ""2015-06-30"", ""trip_type"": ""family""}",Real Bali - Real People,[],5,en,"{""name"": ""Sadeli-Wong"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg"", ""hometown"": {""location_name"": ""Auckland Central"", ""tripadvisor_entity_id"": 255106, ""location_name_detailed"": ""Auckland Central, New Zealand""}, ""username"": ""Sadeli-Wong"", ""is_verified"": false, ""reviewer_id"": ""B3F6535FE5E54BA8BC12AEFE91ECACE0"", ""profile_link"": ""https://www.tripadvisor.com/Profile/Sadeli-Wong"", ""contribution_count"": 5}",286258524,1,River View room are newer and have a cute fish river pond. I suggest A/C room instead of fan.,"[{""name"": ""cleanliness"", ""label"": ""Cleanliness"", ""rating"": 5}, {""name"": ""service"", ""label"": ""Service"", ""rating"": 5}, {""name"": ""sleep_quality"", ""label"": ""Sleep Quality"", ""rating"": 5}]",https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r286258524-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi SW,\n\nthank you for your lovely testimonial. we hope you really had a nice stay with us and thank you for being a very fun guest while staying with us. we look forward to see you again.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 291923434, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-07-24"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-07-07,en,2015-07-09,,,,
"We stayed here for a couple of night during our last visit to Bali. The beach is right outside our step which is amazing. The room is antique look which is nice but it was not clean, the sheets felt worn out and what is wrong with the shower? With three young kids the shower gave us hell!! Drips only, super hot drips then just stop!!
The pool is okay in the morning but by the afternoon its look yellow and slimy. Pool towel, they dont have enough bring your own.
Staff were lack of interest. Saw an older guest lifting day bed by himself, the staff just stared, really? How hard is it to offer help? I did!

The restaurant hmmm :/ one waitress is quite lovely and do her best to be helpful, but the food takes ages to come. The worst part is its not worth the wait. Hope management see this and do something to improve.","{""stay_date"": ""2015-06-30"", ""trip_type"": ""family""}",The only good thing is the location,[],2,en,"{""name"": ""WillJules01"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg"", ""hometown"": {""location_name"": ""Wollongong"", ""tripadvisor_entity_id"": 255333, ""location_name_detailed"": ""Wollongong, Australia""}, ""username"": ""WillJules01"", ""is_verified"": false, ""reviewer_id"": ""E37CB0F65F39D3339D28031823BEB9C6"", ""profile_link"": ""https://www.tripadvisor.com/Profile/WillJules01"", ""contribution_count"": 22}",286389165,1,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r286389165-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,,2015-07-07,en,2015-07-08,,,,
"Pondok Pitaya is for surfers. Don't expect a 5 star Seminyak hotel. We stayed in a 2 person room with a beautiful bed. Great being able to get up early and check the surf easily. Be prepared for all of the families who stay up the road in A/C lodges to take over the pool during the day. Limited set breakfast includes eggs, Nasi goreng and mie goreng. Would love to have the choice of muesli, fruit platter and banana pancake added. ","{""stay_date"": ""2015-06-30"", ""trip_type"": ""couples""}",Balian Surf Lodge,[],4,en,"{""name"": ""Australian07"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/a9/db/80/caption.jpg"", ""hometown"": {""location_name"": ""Rye"", ""tripadvisor_entity_id"": 499625, ""location_name_detailed"": ""Rye, Australia""}, ""username"": ""Australian07"", ""is_verified"": false, ""reviewer_id"": ""4A4B1F4CBC9347B62C40AB03FE53CBF3"", ""profile_link"": ""https://www.tripadvisor.com/Profile/Australian07"", ""contribution_count"": 26}",283462930,0,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r283462930-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear Australian07,\n\nThank you for your kind testimonial. We are adding and upgrading more sunbed in the pool for everyone to enjoy. We will take your input for pancakes and muesli for the breakfast menu. \n\nThank you and we hope you have a great stay with us. we look forward to have you again in the future.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 283758511, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-06-29"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-06-28,en,2015-06-28,,,,
"I booked the happy house....a big mistake the house was dirty (geko / frog poo every where) it was dark and very open letting heaps of mozzies in. Mosquitoe nets had holes and both my 2 and 4 year old were eaten alive despite mozzie nets down and mozzie coil burning all night we also taped up holes for my peice of mind. Frogs were always getting in the house....it didn't bother me to much. After 2 nights of mozzie hell i complained as i was sure my kids were going to get sick. They moved us out to the river suite rooms- two rooms with connecting doors. This room although not ocean view (what i paid for with happy house) was alot better seemed fairly new had awsome mozzie nets that worked, really cool waterfalls and ponds full of fish that kept the kids amused. Breakfast was ok not alot of options but the fresh juice was always nice to start the day with. Service on the other had is touch and go -some mornings my or my partners meals were forgoten. Other meals from here were nice, but alot cheaper up the hill or on the beach all of them were nice.
Wifi was a joke......we ended up going up the hill to istana that had super fast wifi so we could upload pics.
Pool was cloudy most days and had a green sludge on it one morning but thankfully my kids did not get sick....be warned there are many dogs that visit and roam the hotel grounds and also use the pool. The dogs also like to stalk you while u eat your food!!! The staff do squirt water on them to get rid of them.
Pool sun lounges were old and worn with holes,  mould ect and there was not enough for resort guest. If u didn't get in early the day trippers took them over.
I found reception staff very helpful and they were very helpful when i needed to change rooms due to mozzie problems one staff member even game me some mozzie bite cream for my son- that was nice. Staff very friendly.
This place has the best location the grounds were immaculate beautiful gardens, very peaceful. Its a shame that the beachfront rooms are dated and to open.
Hotel has bad exchange rate 8.7 (10.5 in kuta) and only allowed $100 at a time to be changed.","{""stay_date"": ""2015-06-30"", ""trip_type"": ""family""}","Over priced,pool dirty, mozzies everywhere ",[],2,en,"{""name"": ""Rocky S"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/05/26/5f/rocky-s.jpg"", ""hometown"": {""location_name"": ""Coolangatta"", ""tripadvisor_entity_id"": 255335, ""location_name_detailed"": ""Coolangatta, Australia""}, ""username"": ""RockyScamm"", ""is_verified"": false, ""reviewer_id"": ""AB616AF903D91BA41C9A2BA066EACCD4"", ""profile_link"": ""https://www.tripadvisor.com/Profile/RockyScamm"", ""contribution_count"": 34}",283031580,1,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r283031580-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Rocky,\n\nThank you for your feed back and thank you for your kind patience. We are aware that the Happy House needs an upgrade and we thank you for pointing it out. \n\nyes, our River Suite is the latest addition to the hotel with brand new aircon, beds and all. \n\nWe are trying to deal with the dog issue, and again thank you for your patience. We are constantly battling the dogs without hurting them. \n\nAgain, thank you for the feed back given to us so we can improve the hotel for a better experience. \n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 283757426, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-06-29"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-06-26,en,2015-06-26,,,,
"Pondok Pitaya
I have just finished 45 days in Balian and loved every minute of it. Everyday the surf is almost perfect if not perfect and the smiles and vibes throughout the village makes you feel way more welcome than at home. When you step onto the property of Pondok Pitaya you are first stunned in awe with how perfectly situated you are in front of great waves with the most immaculate landscaping and ocean front pool. The staff at Pondok Pitaya go over and above what they can do to accommodate you and makes everyone feel extremely relaxed. There landscapers are absolutely incredible. Any and all meals that I have had were excellent and my last go to meal was the Chicken Schnitzel sandwhich was incredible and you never have to worry about a shortage of drinks at there beautiful bar which can accommodate from a simple beer to some fancy western cocktail umbrella style drinks... they have you covered. If anybody out there needs a solid family friendly resort this is it! Nothing but solid words of recommendation to anyone out there looking into booking here for your next Bali experience. The smiles, the giggles, the great waves...Im already missing this place.
Tyler","{""stay_date"": ""2015-05-31"", ""trip_type"": ""solo""}",This is the place!!,[],5,en,"{""name"": ""Tyler H"", ""avatar"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg"", ""hometown"": {""location_name"": ""Seaside Heights"", ""tripadvisor_entity_id"": 46809, ""location_name_detailed"": ""Seaside Heights, New Jersey""}, ""username"": ""577tylerh"", ""is_verified"": false, ""reviewer_id"": ""7DD155B8FDDFF74E85D370755596E144"", ""profile_link"": ""https://www.tripadvisor.com/Profile/577tylerh"", ""contribution_count"": 4}",281912521,2,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r281912521-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Dear Tyler Hasselhoff,\n\nThanks so much for the testimonial. We hope you enjoyed your daily burger and chicken schnitzel. place is not the same without you, need to put back those guns back in your arms for paddling. hope all is smooth back home and we hope to see you soon for a longer stay. Send our regards to your father and mother...bring them over to see what the real Bali is all about. Thanks again Ty.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 282776074, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-06-25"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-06-21,en,2015-06-22,,,,
"I stayed here for one month for an organized event and was impressed with the beautiful location and setting, however extremely disappointed with the state and price of my shared room and the daily buffet. 
The room itself was made of concrete cylinders and the bathroom was always wet and dark. There was no hot water and at one point the shower pipe burst and the remedy was to smother it with more concrete - which didn't work and made for a leaky, squirty wall. It was very dusty and dirty because it's tricky to clean concrete. The linens were always stained and only changed every 4 or so days. The towels either smelled of mothballs or overly perfumed soap. We would put our towels (that we had been using for many days) on the ground near the door to communicate that they were dirty (even leaving a note kindly asking for new ones) and they would be hung back up on the racks again. I stayed in one of the Surfer Suites and saw an enormous contrast between these and the other newer air conditioned rooms. I wish I knew there would have been such a drastic difference in quality for such a small price difference. 
The buffet food was repetitive and just tolerable. We were paying around $35 usd /day for just the food and I was shocked at how minimal it was for the price. We had pumpkin, rice and spinach every meal with the occasional fried chicken, veggie broth and noodles. Our fresh juice was half water. People became very ill a number of times throughout our stay here, including myself. Many of us opted out of eating at the buffet, despite already paying so much for it, and would eat for under 6$ at a high end restaurant up the road. For the type of event it was, healthier, unprocessed, not fried or boiled food would have been majorly appreciated. And variety - Bali is so abundant with many kinds of fresh fruits and vegetables and can easily be washed with clean water through your filter. 
Overall, the event itself was immensely gratifying, the location on the beach was beautiful, the studio was lovely. 
The food wasn't healthy, creative or hygienic. My room wasn't clean, nice or properly attended to. The amount of money paid for these two things (outside of the event) was a real damn bummer.","{""stay_date"": ""2015-04-30"", ""trip_type"": null}",Over priced for room and buffet,[],3,en,"{""name"": ""MoonbeamDownstream"", ""avatar"": null, ""hometown"": null, ""username"": ""MoonbeamDownstream"", ""is_verified"": false, ""reviewer_id"": ""D30B7661D8F903B53FA6937EF957D897"", ""profile_link"": ""https://www.tripadvisor.com/Profile/MoonbeamDownstream"", ""contribution_count"": 11}",272301409,1,,[],https://www.tripadvisor.com/ShowUserReviews-g608496-d1985543-r272301409-Pondok_Pitaya_Hotel_Surfing_and_Yoga-Tabanan_Bali.html,False,"{""text"": ""Hi Moonbeams,\n\nThanks for staying with us for a whole month during the teacher training and for the review. Nothing much to say but that is the price we offer, we are sorry if you took the more affordable option with a sea view and feel dissapointed about it. The old room offers sea views for the beach break, it is design for surfers so they can check out the waves the soonest they open their eyes, and the newer room is design for longer and comfortable stay, of course with less view.\n\nwe tried our best to fix the pipe, it is not easy to fix a broken pipe, with two occupants staying in it for a whole month. but we did try our best to provide a quick fix.\n\nfor the food, you forgot to mentioned...the all you can drink juice, coffee and tea, all you can eat meal..2 times a day and perhaps an abundant amount of fresh fruits? and regarding the menu, that is a specific request from the teachers just to boiled, grilled and poached for a healthier eating option. we totally understand your feed back after eating the similar menu for 30 days. We would gladly serve you roast beef with potato and gravy with given opportunity.\n\nregarding the illness, i would assume it is bali belly and at some case gastroitis from eating too much acidic fruits. but dont you think it is fair to point the finger to us while you do eat outside in the village.\n\nagain, thanks for the feed back, we will let our house keeping know to quickly rotate them selves in cleaning the rooms and use less linen softener for the towel. thanks so much for spending time with us. The staff sends their regards.\n\n- Pondok Pitaya -"", ""language"": ""en"", ""response_id"": 274099823, ""profile_link"": ""https://www.tripadvisor.com/Profile/DSadeli"", ""published_date"": ""2015-05-24"", ""avatar_image_link"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg"", ""connection_to_place"": ""General Manager""}",2015-05-16,en,2015-05-16,,,,
