username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Clement,Australia,One-Bedroom Suite,8 nights,Couple,10-21-2024 00:00:00,Relaxing and quiet with great surf,7.0,en,"The location is perfect. Staff super friendly. Great surf spot. Quieter area. Great restaurants around. Casa, mojos and Yama with nice food and coffee. Went to Nicki’s yoga up the road. We hired a motorcycle to get around. Wifi ok.","Uncomfortable hard bed, only 2 pillows. Breakfast very average, menu needs upgrade. Need to stock soy or oat milk. No avocado or oats on offer. Coffee not so great. Outside bathroom. Not so clean. View of sea through the bathroom. Pool old and not maintained. The rubbish out the front of resort needs to be cleaned up. No fridge in room. No tv in room. More like 3 star not 4 star. Dogs in the area fighting.","title: Relaxing and quiet with great surf. liked: The location is perfect. Staff super friendly. Great surf spot. Quieter area. Great restaurants around. Casa, mojos and Yama with nice food and coffee. Went to Nicki’s yoga up the road. We hired a motorcycle to get around. Wifi ok. disliked: Uncomfortable hard bed, only 2 pillows. Breakfast very average, menu needs upgrade. Need to stock soy or oat milk. No avocado or oats on offer. Coffee not so great. Outside bathroom. Not so clean. View of sea through the bathroom. Pool old and not maintained. The rubbish out the front of resort needs to be cleaned up. No fridge in room. No tv in room. More like 3 star not 4 star. Dogs in the area fighting.","title: Relaxing and quiet with great surf. liked: The location is perfect. Staff super friendly. Great surf spot. Quieter area. Great restaurants around. Casa, mojos and Yama with nice food and coffee. Went to Nicki’s yoga up the road. We hired a motorcycle to get around. Wifi ok. disliked: Uncomfortable hard bed, only 2 pillows. Breakfast very average, menu needs upgrade. Need to stock soy or oat milk. No avocado or oats on offer. Coffee not so great. Outside bathroom. Not so clean. View of sea through the bathroom. Pool old and not maintained. The rubbish out the front of resort needs to be cleaned up. No fridge in room. No tv in room. More like 3 star not 4 star. Dogs in the area fighting.",1,0,
Matthew,Australia,One-Bedroom Suite,5 nights,Solo traveller,10-03-2024 00:00:00,"Great place to stay right on the beach, probably not the best location/town for a solo traveler due to nothing to do",8.0,en,"Located right on the beach, best location in town",Location,"title: Great place to stay right on the beach, probably not the best location/town for a solo traveler due to nothing to do. liked: Located right on the beach, best location in town. disliked: Location.","title: Great place to stay right on the beach, probably not the best location/town for a solo traveler due to nothing to do. liked: Located right on the beach, best location in town. disliked: Location.",0,0,
Julie,Australia,One-Bedroom Suite,1 night,Couple,09-24-2024 00:00:00,Relaxing getaway. Excellent service and beautiful location.,9.0,en,"Perfect location for a quiet get away. Staff were excellent, beach was lovely and would recommend it highly. Extremely relaxing.",,"title: Relaxing getaway. Excellent service and beautiful location. liked: Perfect location for a quiet get away. Staff were excellent, beach was lovely and would recommend it highly. Extremely relaxing.","title: Relaxing getaway. Excellent service and beautiful location. liked: Perfect location for a quiet get away. Staff were excellent, beach was lovely and would recommend it highly. Extremely relaxing.",0,0,
Lane,Australia,One-Bedroom Suite,4 nights,Family,09-16-2024 00:00:00,Serene,7.0,en,Good surf and peacefull setting9,,title: Serene. liked: Good surf and peacefull setting9.,title: Serene. liked: Good surf and peacefull setting9.,0,0,
Susan,Australia,One-Bedroom Suite,2 nights,Couple,09-09-2024 00:00:00,"All in all, good all round but could get better value nearby..",8.0,en,"Outlook over the ocean was fabulous, food good, room ok, close to other bar’s & eateries..","The bathroom (which was semi outside) was cute, but smelt musty and toilet also smelt sometimes..","title: All in all, good all round but could get better value nearby.. liked: Outlook over the ocean was fabulous, food good, room ok, close to other bar’s & eateries.. disliked: The bathroom (which was semi outside) was cute, but smelt musty and toilet also smelt sometimes..","title: All in all, good all round but could get better value nearby.. liked: Outlook over the ocean was fabulous, food good, room ok, close to other bar’s & eateries.. disliked: The bathroom (which was semi outside) was cute, but smelt musty and toilet also smelt sometimes..",0,0,
Lindy,Australia,One-Bedroom Suite,6 nights,Couple,09-02-2024 00:00:00,Good spot if you're a surfer,7.0,en,good view of surf,Obviously a surfing spot. didn't enjoy beach. Black sand and quite rough under foot,title: Good spot if you're a surfer. liked: good view of surf. disliked: Obviously a surfing spot. didn't enjoy beach. Black sand and quite rough under foot.,title: Good spot if you're a surfer. liked: good view of surf. disliked: Obviously a surfing spot. didn't enjoy beach. Black sand and quite rough under foot.,0,0,
Gianoli,Australia,Two-Bedroom Villa (6 Adults),8 nights,Family,08-28-2024 00:00:00,Very good,8.0,en,Family friendly and good location,,title: Very good. liked: Family friendly and good location.,title: Very good. liked: Family friendly and good location.,0,0,
Wayne,New Zealand,One-Bedroom Suite,3 nights,Couple,08-10-2024 00:00:00,Chose hotel for its proximity to beach and in this regard it was perfect.,8.0,en,Location,No fudge in room.,title: Chose hotel for its proximity to beach and in this regard it was perfect. liked: Location. disliked: No fudge in room.,title: Chose hotel for its proximity to beach and in this regard it was perfect. liked: Location. disliked: No fudge in room.,0,0,
Stephen,Australia,One-Bedroom Suite,4 nights,Family,07-07-2024 00:00:00,Superb,9.0,en,The best location in Balian,,title: Superb. liked: The best location in Balian.,title: Superb. liked: The best location in Balian.,0,0,
Nikki,Australia,One-Bedroom Suite,4 nights,Couple,07-06-2024 00:00:00,"Loved the place and people, beautiful relaxed location and accommodation",7.0,en,"All of staff were friendly and helpful, big smiles and happy to chat about anything. Perfectly located at the beach doorstep.",Beds were extremely firm and no bar fridge to keep drinks cold,"title: Loved the place and people, beautiful relaxed location and accommodation. liked: All of staff were friendly and helpful, big smiles and happy to chat about anything. Perfectly located at the beach doorstep. disliked: Beds were extremely firm and no bar fridge to keep drinks cold.","title: Loved the place and people, beautiful relaxed location and accommodation. liked: All of staff were friendly and helpful, big smiles and happy to chat about anything. Perfectly located at the beach doorstep. disliked: Beds were extremely firm and no bar fridge to keep drinks cold.",0,0,
Janine,Australia,Two-Bedroom Villa,2 nights,Family,07-04-2024 00:00:00,Relaxing surfing beach spot,9.0,en,"My husband, myself & 10 year old son stayed here & loved it! A quiet surfing village, very relaxed no thumping beach clubs like in hectic Canggu. The hotel restaurant had a fantastic range of food & healthy options, very relaxing to sit & watch the waves roll in. Lovely beach walks on black volcanic sand & stony shore. Excellent customer service & very friendly staff. The 2 bed villa was clean & beautifully decorated with comfy beds.",The wifi reception didn’t work in our room & the outdoor bathroom sounded nice but meant there were lots of insects coming in at night when the light was on. Not a big deal to us but probably not for everyone.,"title: Relaxing surfing beach spot. liked: My husband, myself & 10 year old son stayed here & loved it! A quiet surfing village, very relaxed no thumping beach clubs like in hectic Canggu. The hotel restaurant had a fantastic range of food & healthy options, very relaxing to sit & watch the waves roll in. Lovely beach walks on black volcanic sand & stony shore. Excellent customer service & very friendly staff. The 2 bed villa was clean & beautifully decorated with comfy beds. disliked: The wifi reception didn’t work in our room & the outdoor bathroom sounded nice but meant there were lots of insects coming in at night when the light was on. Not a big deal to us but probably not for everyone.","title: Relaxing surfing beach spot. liked: My husband, myself & 10 year old son stayed here & loved it! A quiet surfing village, very relaxed no thumping beach clubs like in hectic Canggu. The hotel restaurant had a fantastic range of food & healthy options, very relaxing to sit & watch the waves roll in. Lovely beach walks on black volcanic sand & stony shore. Excellent customer service & very friendly staff. The 2 bed villa was clean & beautifully decorated with comfy beds. disliked: The wifi reception didn’t work in our room & the outdoor bathroom sounded nice but meant there were lots of insects coming in at night when the light was on. Not a big deal to us but probably not for everyone.",1,0,
Rob,Australia,One-Bedroom Suite,3 nights,Couple,06-07-2024 00:00:00,Excellent,9.0,en,Beautiful settings & good rooms with really friendly helpful staff,,title: Excellent. liked: Beautiful settings & good rooms with really friendly helpful staff.,title: Excellent. liked: Beautiful settings & good rooms with really friendly helpful staff.,0,0,
Marty,United States,One-Bedroom Suite,3 nights,Couple,05-16-2024 00:00:00,Had a great stay watching good surf enjoying pleasant sea breezes and good food,9.0,en-us,Construction using old Javanese Joglos made interesting rooms. Location directly on Balian Beach is the best !,Pool water quality was not maintained,title: Had a great stay watching good surf enjoying pleasant sea breezes and good food. liked: Construction using old Javanese Joglos made interesting rooms. Location directly on Balian Beach is the best ! disliked: Pool water quality was not maintained.,title: Had a great stay watching good surf enjoying pleasant sea breezes and good food. liked: Construction using old Javanese Joglos made interesting rooms. Location directly on Balian Beach is the best ! disliked: Pool water quality was not maintained.,0,0,
John,Australia,One-Bedroom Suite,11 nights,Group,05-06-2024 00:00:00,Very good,8.0,en,Great spot. Good food!,Pool needs a bit of work,title: Very good. liked: Great spot. Good food! disliked: Pool needs a bit of work.,title: Very good. liked: Great spot. Good food! disliked: Pool needs a bit of work.,0,0,
Suzanne,Australia,One-Bedroom Suite,5 nights,Family,04-28-2024 00:00:00,Good,7.0,en,Staff and location,Bed was extra extra firm with only one pillow each. Bathroom on the balcony is ok if you are a guy otherwise the neighbours and people walking by can get an eye full as walls only waist high.,title: Good. liked: Staff and location. disliked: Bed was extra extra firm with only one pillow each. Bathroom on the balcony is ok if you are a guy otherwise the neighbours and people walking by can get an eye full as walls only waist high.,title: Good. liked: Staff and location. disliked: Bed was extra extra firm with only one pillow each. Bathroom on the balcony is ok if you are a guy otherwise the neighbours and people walking by can get an eye full as walls only waist high.,0,0,
Åsa,United Kingdom,One-Bedroom Suite,2 nights,Couple,02-27-2024 00:00:00,We had a lovely stay,8.0,en,"Great location of this hotel right by the beach. Really lovely place to sit and have the delicious breakfast they served at the hotel. Room was clean, shower good and bed comfortable enough. Bathroom is outside which we loved. Staff was super helpful and friendly. Balian Beach is a beautiful place. So much more quiet than other places we have been to in Bali. We absolutely loved it. At the start we weren't sure but now its one of the highlights of our trip even though we are no surfers. I wanted to take lessons but the waves were pretty darn high so didn't dare :). We went for twice a day for yoga with Niki @balianspirityoga that was a short walk from the hotel. Yoga at the hotel was not happening when we were there as too quiet (end of feb) but Niki is a fantastic teacher so glad it wasn't happening at the hotel or I wouldn't have met Niki. We finished each night at Rekis Warung a brilliant spot for sunset and delicious local foods. Make sure to bring cash to Balian as many places do not take cards and the nearest cashpoint don't accept most of the European cards. We had to take a taxi for 30 minutes to get to a cashpoint that took our cards.","wifi was not great unless you stood right next to the router. But also then it wasn't very good. Pillows could have been a bit more comfy but that is personal I suppose. Big and a bit hard and only 1 pillow. Im sure they would have given me another pillow if I asked, but I only remembered it late at night when staff had gone home. And see above regarding cash.","title: We had a lovely stay. liked: Great location of this hotel right by the beach. Really lovely place to sit and have the delicious breakfast they served at the hotel. Room was clean, shower good and bed comfortable enough. Bathroom is outside which we loved. Staff was super helpful and friendly. Balian Beach is a beautiful place. So much more quiet than other places we have been to in Bali. We absolutely loved it. At the start we weren't sure but now its one of the highlights of our trip even though we are no surfers. I wanted to take lessons but the waves were pretty darn high so didn't dare :). We went for twice a day for yoga with Niki @balianspirityoga that was a short walk from the hotel. Yoga at the hotel was not happening when we were there as too quiet (end of feb) but Niki is a fantastic teacher so glad it wasn't happening at the hotel or I wouldn't have met Niki. We finished each night at Rekis Warung a brilliant spot for sunset and delicious local foods. Make sure to bring cash to Balian as many places do not take cards and the nearest cashpoint don't accept most of the European cards. We had to take a taxi for 30 minutes to get to a cashpoint that took our cards. disliked: wifi was not great unless you stood right next to the router. But also then it wasn't very good. Pillows could have been a bit more comfy but that is personal I suppose. Big and a bit hard and only 1 pillow. Im sure they would have given me another pillow if I asked, but I only remembered it late at night when staff had gone home. And see above regarding cash.","title: We had a lovely stay. liked: Great location of this hotel right by the beach. Really lovely place to sit and have the delicious breakfast they served at the hotel. Room was clean, shower good and bed comfortable enough. Bathroom is outside which we loved. Staff was super helpful and friendly. Balian Beach is a beautiful place. So much more quiet than other places we have been to in Bali. We absolutely loved it. At the start we weren't sure but now its one of the highlights of our trip even though we are no surfers. I wanted to take lessons but the waves were pretty darn high so didn't dare :). We went for twice a day for yoga with Niki @balianspirityoga that was a short walk from the hotel. Yoga at the hotel was not happening when we were there as too quiet (end of feb) but Niki is a fantastic teacher so glad it wasn't happening at the hotel or I wouldn't have met Niki. We finished each night at Rekis Warung a brilliant spot for sunset and delicious local foods. Make sure to bring cash to Balian as many places do not take cards and the nearest cashpoint don't accept most of the European cards. We had to take a taxi for 30 minutes to get to a cashpoint that took our cards. disliked: wifi was not great unless you stood right next to the router. But also then it wasn't very good. Pillows could have been a bit more comfy but that is personal I suppose. Big and a bit hard and only 1 pillow. Im sure they would have given me another pillow if I asked, but I only remembered it late at night when staff had gone home. And see above regarding cash.",1,0,
Diederik,Netherlands,One-Bedroom Suite,4 nights,Couple,02-06-2024 00:00:00,Superb,9.0,en,Perfect location and realy sweet staff. Clean room.,A bit old Maybe.,title: Superb. liked: Perfect location and realy sweet staff. Clean room. disliked: A bit old Maybe.,title: Superb. liked: Perfect location and realy sweet staff. Clean room. disliked: A bit old Maybe.,0,0,
Jeremy,United States,One-Bedroom Suite,3 nights,Couple,12-04-2023 00:00:00,"Superb location, great food and friendly staff.",9.0,en-us,"Great location, attentive staff and unique decor. This was one of our favorite places to stay on Bali. We had massages from Ria that were AMAZING. Food was better than expected and a great value. Good air conditioning and clean rooms.","Not the fault of the hotel, but after a big rain, the water quality for surfing got really bad. We had to stay out of the water for two days.","title: Superb location, great food and friendly staff. liked: Great location, attentive staff and unique decor. This was one of our favorite places to stay on Bali. We had massages from Ria that were AMAZING. Food was better than expected and a great value. Good air conditioning and clean rooms. disliked: Not the fault of the hotel, but after a big rain, the water quality for surfing got really bad. We had to stay out of the water for two days.","title: Superb location, great food and friendly staff. liked: Great location, attentive staff and unique decor. This was one of our favorite places to stay on Bali. We had massages from Ria that were AMAZING. Food was better than expected and a great value. Good air conditioning and clean rooms. disliked: Not the fault of the hotel, but after a big rain, the water quality for surfing got really bad. We had to stay out of the water for two days.",0,0,
Sean,Brunei Darussalam,One-Bedroom Suite,2 nights,Family,10-29-2023 00:00:00,"Awesome setting, will come back",9.0,en,"Amazing location, above what we expected. Value for money wise, this place is top notch. If you've been to the kommune, it's like a poor mans version of that",,"title: Awesome setting, will come back. liked: Amazing location, above what we expected. Value for money wise, this place is top notch. If you've been to the kommune, it's like a poor mans version of that.","title: Awesome setting, will come back. liked: Amazing location, above what we expected. Value for money wise, this place is top notch. If you've been to the kommune, it's like a poor mans version of that.",0,0,
Brett,Australia,One-Bedroom Suite,3 nights,Couple,10-07-2023 00:00:00,Overall your stay was very pleasant.,8.0,en,Breakfast was very good excellent location,No fridge mirror in bathroom to high vanity tap to high slashing water everywhere,title: Overall your stay was very pleasant. liked: Breakfast was very good excellent location. disliked: No fridge mirror in bathroom to high vanity tap to high slashing water everywhere.,title: Overall your stay was very pleasant. liked: Breakfast was very good excellent location. disliked: No fridge mirror in bathroom to high vanity tap to high slashing water everywhere.,0,0,
Jeremy,New Zealand,One-Bedroom Suite,1 night,Family,09-12-2023 00:00:00,Very good,8.0,en-us,Close to the surf,Dogs barking,title: Very good. liked: Close to the surf. disliked: Dogs barking.,title: Very good. liked: Close to the surf. disliked: Dogs barking.,0,0,
Keri,Australia,One-Bedroom Suite,2 nights,Couple,09-11-2023 00:00:00,Nice little spot that looks like it is getting upgrades atm.,8.0,en-us,Great location at surf beach. Good restaurant and lovely staff. Best massage service out of our stay :),Mattress a bit hard and only 2 small pillows. Rooms decent but needing some maintenance.,title: Nice little spot that looks like it is getting upgrades atm. liked: Great location at surf beach. Good restaurant and lovely staff. Best massage service out of our stay :) disliked: Mattress a bit hard and only 2 small pillows. Rooms decent but needing some maintenance.,title: Nice little spot that looks like it is getting upgrades atm. liked: Great location at surf beach. Good restaurant and lovely staff. Best massage service out of our stay :) disliked: Mattress a bit hard and only 2 small pillows. Rooms decent but needing some maintenance.,0,0,
Mayure,Australia,One-Bedroom Suite,3 nights,Couple,08-16-2023 00:00:00,Superb,9.0,en,Amazing location on Balian Beach. Surf was amazing & right at the door.,,title: Superb. liked: Amazing location on Balian Beach. Surf was amazing & right at the door.,title: Superb. liked: Amazing location on Balian Beach. Surf was amazing & right at the door.,0,0,
Cate,New Zealand,Two-Bedroom Villa,5 nights,Family,08-10-2023 00:00:00,Very good,8.0,en,Fantastic hospital staff,Shame the sea was so dirty,title: Very good. liked: Fantastic hospital staff. disliked: Shame the sea was so dirty.,title: Very good. liked: Fantastic hospital staff. disliked: Shame the sea was so dirty.,1,0,
Maree,Australia,One-Bedroom Suite,9 nights,Family,07-31-2023 00:00:00,Enjoyable quite place to stay,9.0,en,Location and surf,,title: Enjoyable quite place to stay. liked: Location and surf.,title: Enjoyable quite place to stay. liked: Location and surf.,0,0,
Lyn,Australia,Villa 4 Adults,1 night,Couple,07-29-2023 00:00:00,Good,7.0,en,Large villa with beautiful view of the ocean. Friendly staff.,No tea or coffee or cups provided in the villa,title: Good. liked: Large villa with beautiful view of the ocean. Friendly staff. disliked: No tea or coffee or cups provided in the villa.,title: Good. liked: Large villa with beautiful view of the ocean. Friendly staff. disliked: No tea or coffee or cups provided in the villa.,0,0,
Russelle,Australia,One-Bedroom Suite,4 nights,Solo traveller,07-12-2023 00:00:00,Clean friendly accomodation with great restaurants pool yoga and massage,8.0,en,I’ve stayed before as the beach front location is unbeatable. The Healthy Breakfast included was fresh clean and delicious. The yoga with Valentina was fantastic and massage with Ayu was the best I’ve had ever in Bali! All the staff we warm friendly and helpful. The day I arrived the weather was wild and wet but staff remained positive and continually mopped wiped and maintained the restaurant 🙏,I stayed in C3 which was super clean but quite small and dark. I know it was high season but to be honest I think it was expensive at more than $100AUD per night. I think it would also be ok to eliminate smoking from restaurant🙏,title: Clean friendly accomodation with great restaurants pool yoga and massage. liked: I’ve stayed before as the beach front location is unbeatable. The Healthy Breakfast included was fresh clean and delicious. The yoga with Valentina was fantastic and massage with Ayu was the best I’ve had ever in Bali! All the staff we warm friendly and helpful. The day I arrived the weather was wild and wet but staff remained positive and continually mopped wiped and maintained the restaurant 🙏. disliked: I stayed in C3 which was super clean but quite small and dark. I know it was high season but to be honest I think it was expensive at more than $100AUD per night. I think it would also be ok to eliminate smoking from restaurant🙏.,title: Clean friendly accomodation with great restaurants pool yoga and massage. liked: I’ve stayed before as the beach front location is unbeatable. The Healthy Breakfast included was fresh clean and delicious. The yoga with Valentina was fantastic and massage with Ayu was the best I’ve had ever in Bali! All the staff we warm friendly and helpful. The day I arrived the weather was wild and wet but staff remained positive and continually mopped wiped and maintained the restaurant 🙏. disliked: I stayed in C3 which was super clean but quite small and dark. I know it was high season but to be honest I think it was expensive at more than $100AUD per night. I think it would also be ok to eliminate smoking from restaurant🙏.,0,0,
Jarrod,Australia,One-Bedroom Suite,7 nights,Couple,06-26-2023 00:00:00,Superb,9.0,en,"Great location, goog value & great staff.",,"title: Superb. liked: Great location, goog value & great staff.","title: Superb. liked: Great location, goog value & great staff.",0,0,
Sonja,New Zealand,One-Bedroom Suite,2 nights,Couple,05-14-2023 00:00:00,Good,7.0,en,"Location is perfect, right on the beach. The garden and grounds and beautiful. Staff are pleasant and helpful.","Rooms are very dark, and walls are paper thin.","title: Good. liked: Location is perfect, right on the beach. The garden and grounds and beautiful. Staff are pleasant and helpful. disliked: Rooms are very dark, and walls are paper thin.","title: Good. liked: Location is perfect, right on the beach. The garden and grounds and beautiful. Staff are pleasant and helpful. disliked: Rooms are very dark, and walls are paper thin.",0,0,
Jackson,Australia,One-Bedroom Suite,3 nights,Couple,05-12-2023 00:00:00,great value for money and can’t beat location,8.0,en,"great location, great food and excellent massage",very small rooms,"title: great value for money and can’t beat location. liked: great location, great food and excellent massage. disliked: very small rooms.","title: great value for money and can’t beat location. liked: great location, great food and excellent massage. disliked: very small rooms.",0,0,
Richard,Indonesia,One-Bedroom Suite,1 night,Solo traveller,03-13-2023 00:00:00,"I very much enjoy staying at this hotel for it’s location, food is pretty good and good vibe to the",8.0,en,The location is great and the rooms are nice enough. The owners have let the property get a bit rundown but they were working on fixing things up a bit,,"title: I very much enjoy staying at this hotel for it’s location, food is pretty good and good vibe to the. liked: The location is great and the rooms are nice enough. The owners have let the property get a bit rundown but they were working on fixing things up a bit.","title: I very much enjoy staying at this hotel for it’s location, food is pretty good and good vibe to the. liked: The location is great and the rooms are nice enough. The owners have let the property get a bit rundown but they were working on fixing things up a bit.",0,0,
Liesbeth,Netherlands,One-Bedroom Suite,1 night,Solo traveller,03-02-2023 00:00:00,Superb,9.0,en,Right at the beachfront and great breakfast choice,,title: Superb. liked: Right at the beachfront and great breakfast choice.,title: Superb. liked: Right at the beachfront and great breakfast choice.,0,0,
Andrew,United Kingdom,One-Bedroom Suite,2 nights,Couple,01-21-2023 00:00:00,"Enjoyed our stay, will stay again for sure 👍",8.0,en,"Good location, Good food, friendly staff. Lovely grounds.",Bintang expensive!,"title: Enjoyed our stay, will stay again for sure 👍. liked: Good location, Good food, friendly staff. Lovely grounds. disliked: Bintang expensive!","title: Enjoyed our stay, will stay again for sure 👍. liked: Good location, Good food, friendly staff. Lovely grounds. disliked: Bintang expensive!",0,0,
Simon,Italy,One-Bedroom Suite,9 nights,Couple,12-19-2025 00:00:00,It’s more for couples,10.0,en,The cleaning and staff are very friendly,Prices are quite high compared to other locations,title: It’s more for couples. liked: The cleaning and staff are very friendly. disliked: Prices are quite high compared to other locations.,title: It’s more for couples. liked: The cleaning and staff are very friendly. disliked: Prices are quite high compared to other locations.,0,0,
Robyn,Australia,Standard Twin Room with Sea View,7 nights,Couple,11-30-2025 00:00:00,Exceptional,10.0,en,Everything,,title: Exceptional. liked: Everything.,title: Exceptional. liked: Everything.,0,0,
Tour-maniak,Poland,One-Bedroom Suite,3 nights,Couple,11-11-2025 00:00:00,a quiet location to contemplate and enjoy the ocean,3.0,en,"* I liked the whole facility, all area, gardens, villas, restaurant (there was a lot of trash on the beach, but it's not the property's fault because the ocean constantly throws it ashore) * The staff in the restaurant and room service were very nice and polite, * lawns and gardens were well kept and clean, I liked trees with flowers and small pools with colourful fish at the entrance to the apartments * the beakfast was plentiful and tasty, we could choose 1 of 3 dishes in menu * nice view of the ocean from everywhere: from swimming pool, from restaurant, from the bathroom in our appartment * there was kettle and tea in the room * there were electric mosquito repellents in the room, although we didn't use them because there were no mosquitoes at all in September; however, it was nice that they were ready to use * extra towels to take with to the swimming pool area * location was nice, I recommend a walk along the beach, where you can find many interesting places, but if you go to the village by road, you won't find anything interesting, there is nothing to do in the surroundings. But it didn't bother us, because we chose this place to relax.","* what I didn't like most was no e-mail contact, they offered to organize transport, but when we asked by e-mail or booking how much the transfer from Ubud would cost, there was no answer, we organized it by ourselves. If my e-mails wouldn't have been ignored, I would give 9 note. * the bottom of the pool needs renovation because some of the ceramic tiles fell off and it looked messy","title: a quiet location to contemplate and enjoy the ocean. liked: * I liked the whole facility, all area, gardens, villas, restaurant (there was a lot of trash on the beach, but it's not the property's fault because the ocean constantly throws it ashore) * The staff in the restaurant and room service were very nice and polite, * lawns and gardens were well kept and clean, I liked trees with flowers and small pools with colourful fish at the entrance to the apartments * the beakfast was plentiful and tasty, we could choose 1 of 3 dishes in menu * nice view of the ocean from everywhere: from swimming pool, from restaurant, from the bathroom in our appartment * there was kettle and tea in the room * there were electric mosquito repellents in the room, although we didn't use them because there were no mosquitoes at all in September; however, it was nice that they were ready to use * extra towels to take with to the swimming pool area * location was nice, I recommend a walk along the beach, where you can find many interesting places, but if you go to the village by road, you won't find anything interesting, there is nothing to do in the surroundings. But it didn't bother us, because we chose this place to relax. disliked: * what I didn't like most was no e-mail contact, they offered to organize transport, but when we asked by e-mail or booking how much the transfer from Ubud would cost, there was no answer, we organized it by ourselves. If my e-mails wouldn't have been ignored, I would give 9 note. * the bottom of the pool needs renovation because some of the ceramic tiles fell off and it looked messy.","title: a quiet location to contemplate and enjoy the ocean. liked: * I liked the whole facility, all area, gardens, villas, restaurant (there was a lot of trash on the beach, but it's not the property's fault because the ocean constantly throws it ashore) * The staff in the restaurant and room service were very nice and polite, * lawns and gardens were well kept and clean, I liked trees with flowers and small pools with colourful fish at the entrance to the apartments * the beakfast was plentiful and tasty, we could choose 1 of 3 dishes in menu * nice view of the ocean from everywhere: from swimming pool, from restaurant, from the bathroom in our appartment * there was kettle and tea in the room * there were electric mosquito repellents in the room, although we didn't use them because there were no mosquitoes at all in September; however, it was nice that they were ready to use * extra towels to take with to the swimming pool area * location was nice, I recommend a walk along the beach, where you can find many interesting places, but if you go to the village by road, you won't find anything interesting, there is nothing to do in the surroundings. But it didn't bother us, because we chose this place to relax. disliked: * what I didn't like most was no e-mail contact, they offered to organize transport, but when we asked by e-mail or booking how much the transfer from Ubud would cost, there was no answer, we organized it by ourselves. If my e-mails wouldn't have been ignored, I would give 9 note. * the bottom of the pool needs renovation because some of the ceramic tiles fell off and it looked messy.",0,0,
Mark,Indonesia,Standard Twin Room with Sea View,2 nights,Solo traveller,10-20-2025 00:00:00,Was staying 2 nights got our as quick as I could after first night in the morning didn’t even stay for breakfast,1.0,en,"I left after one night It was disgusting no mini fridge toilet had no brush to clean , there was rats it felt very un safe I asked for refund I haven’t heard back I was staying 2 nights",The room was didgusting and smelly,"title: Was staying 2 nights got our as quick as I could after first night in the morning didn’t even stay for breakfast. liked: I left after one night It was disgusting no mini fridge toilet had no brush to clean , there was rats it felt very un safe I asked for refund I haven’t heard back I was staying 2 nights. disliked: The room was didgusting and smelly.","title: Was staying 2 nights got our as quick as I could after first night in the morning didn’t even stay for breakfast. liked: I left after one night It was disgusting no mini fridge toilet had no brush to clean , there was rats it felt very un safe I asked for refund I haven’t heard back I was staying 2 nights. disliked: The room was didgusting and smelly.",0,0,
Wayne,Australia,One-Bedroom Suite,4 nights,Couple,10-08-2025 00:00:00,Would not go there again,3.0,en,Nothing,No fridge in room,title: Would not go there again. liked: Nothing. disliked: No fridge in room.,title: Would not go there again. liked: Nothing. disliked: No fridge in room.,0,0,
Ohana,United States,One-Bedroom Suite,3 nights,Couple,09-25-2025 00:00:00,Bad,1.0,en-us,Hated so much that i left bali that night Weird environment,,title: Bad. liked: Hated so much that i left bali that night Weird environment.,title: Bad. liked: Hated so much that i left bali that night Weird environment.,0,0,
Andy,United Kingdom,One-Bedroom Suite,3 nights,Couple,09-19-2025 00:00:00,Terrible customer service,3.0,en,Location,Messaged property saying would arrive earlier than check in time to go surf - no reply. Arrived and just wanted to put my stuff somewhere to go surf skate - suggested I leave my things in the floor - despite the allocated room being empty The double bed I’d booked was two singles pushed together Went down for coffee 07:30 - all staff there - but told we don’t open till 8. Included breakfast was different to one on menu and was disgusting. Everything you ask for is apology but not possible. Great spot but would never stay again. Appalling customer service - avoid.,title: Terrible customer service. liked: Location. disliked: Messaged property saying would arrive earlier than check in time to go surf - no reply. Arrived and just wanted to put my stuff somewhere to go surf skate - suggested I leave my things in the floor - despite the allocated room being empty The double bed I’d booked was two singles pushed together Went down for coffee 07:30 - all staff there - but told we don’t open till 8. Included breakfast was different to one on menu and was disgusting. Everything you ask for is apology but not possible. Great spot but would never stay again. Appalling customer service - avoid.,title: Terrible customer service. liked: Location. disliked: Messaged property saying would arrive earlier than check in time to go surf - no reply. Arrived and just wanted to put my stuff somewhere to go surf skate - suggested I leave my things in the floor - despite the allocated room being empty The double bed I’d booked was two singles pushed together Went down for coffee 07:30 - all staff there - but told we don’t open till 8. Included breakfast was different to one on menu and was disgusting. Everything you ask for is apology but not possible. Great spot but would never stay again. Appalling customer service - avoid.,0,0,
Kia,United Kingdom,Villa 4 Adults,4 nights,Couple,09-16-2025 00:00:00,Medium.,3.0,en-us,Food menu was good and inclusive. Also prices were not that bad.,Location is too far from anything. Room was big and good but amenities were not enough. Also showers were very camping style. No slippers.,title: Medium. liked: Food menu was good and inclusive. Also prices were not that bad. disliked: Location is too far from anything. Room was big and good but amenities were not enough. Also showers were very camping style. No slippers.,title: Medium. liked: Food menu was good and inclusive. Also prices were not that bad. disliked: Location is too far from anything. Room was big and good but amenities were not enough. Also showers were very camping style. No slippers.,0,0,
