username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Lena,New Zealand,Villa with Sea View,3 nights,Family,11-24-2024 00:00:00,Private Oasis,10.0,en,"Location was beautiful. Meals were amazing, fresh and delicious. The rooms are very spacious with awesome views of the beach, ideal for our family. Had all the immenities - pool area was my go to place every morning. If you want to relax and enjoy some serenity - this private oasis is the place for you. Access to Netflix, prime channels etc were an added bonus for our teen. Highly recommend this accommodation.",,"title: Private Oasis. liked: Location was beautiful. Meals were amazing, fresh and delicious. The rooms are very spacious with awesome views of the beach, ideal for our family. Had all the immenities - pool area was my go to place every morning. If you want to relax and enjoy some serenity - this private oasis is the place for you. Access to Netflix, prime channels etc were an added bonus for our teen. Highly recommend this accommodation.","title: Private Oasis. liked: Location was beautiful. Meals were amazing, fresh and delicious. The rooms are very spacious with awesome views of the beach, ideal for our family. Had all the immenities - pool area was my go to place every morning. If you want to relax and enjoy some serenity - this private oasis is the place for you. Access to Netflix, prime channels etc were an added bonus for our teen. Highly recommend this accommodation.",0,0,
Agus,Qatar,Comfort Triple Room,1 night,Family,10-30-2024 00:00:00,Probably going back soon,8.0,en-us,It’s near by the beach,Probably need to fix the rate for short stay,title: Probably going back soon. liked: It’s near by the beach. disliked: Probably need to fix the rate for short stay.,title: Probably going back soon. liked: It’s near by the beach. disliked: Probably need to fix the rate for short stay.,0,0,
Glenys,Australia,Comfort Triple Room,2 nights,Couple,10-11-2024 00:00:00,Pleasant short stay,8.0,en,Spacious garden room and very quiet and clean. The aircon was good and a smart TV was a bonus. It was fine for our two night stay. Staff were friendly,The pool isn’t really inviting to sit by or swim. The garden room and little natural light.,title: Pleasant short stay. liked: Spacious garden room and very quiet and clean. The aircon was good and a smart TV was a bonus. It was fine for our two night stay. Staff were friendly. disliked: The pool isn’t really inviting to sit by or swim. The garden room and little natural light.,title: Pleasant short stay. liked: Spacious garden room and very quiet and clean. The aircon was good and a smart TV was a bonus. It was fine for our two night stay. Staff were friendly. disliked: The pool isn’t really inviting to sit by or swim. The garden room and little natural light.,0,0,
Janet,Australia,Comfort Triple Room,3 nights,Group,10-03-2024 00:00:00,Exceptional,10.0,en,"Istana is such a lovely place to stay in Balian. The accommodation, food and staff are fabulous. We just love spending time there.",Nothing,"title: Exceptional. liked: Istana is such a lovely place to stay in Balian. The accommodation, food and staff are fabulous. We just love spending time there. disliked: Nothing.","title: Exceptional. liked: Istana is such a lovely place to stay in Balian. The accommodation, food and staff are fabulous. We just love spending time there. disliked: Nothing.",0,0,
Vladimir,Russia,Comfort Triple Room,1 night,Family,09-25-2024 00:00:00,Superb,9.0,en,One of the best value/money stays in Balian. Very good on site restaurant.,"If you travel with cash, keep in mind it's no money changers in Balian.","title: Superb. liked: One of the best value/money stays in Balian. Very good on site restaurant. disliked: If you travel with cash, keep in mind it's no money changers in Balian.","title: Superb. liked: One of the best value/money stays in Balian. Very good on site restaurant. disliked: If you travel with cash, keep in mind it's no money changers in Balian.",0,0,
Ivy,Australia,Villa with Sea View,5 nights,Family,09-15-2024 00:00:00,Exceptional,10.0,en,"Love everything about this place very clean close walk to the beach, and staff were so nice would recommend this place in a heart beat good value for money. Double beef burger was on point 🤌 definitely would come back. Good for families and can't go wrong with the sunrise view from your balcony. Thank you balian!! Ivy, James and kids",,"title: Exceptional. liked: Love everything about this place very clean close walk to the beach, and staff were so nice would recommend this place in a heart beat good value for money. Double beef burger was on point 🤌 definitely would come back. Good for families and can't go wrong with the sunrise view from your balcony. Thank you balian!! Ivy, James and kids.","title: Exceptional. liked: Love everything about this place very clean close walk to the beach, and staff were so nice would recommend this place in a heart beat good value for money. Double beef burger was on point 🤌 definitely would come back. Good for families and can't go wrong with the sunrise view from your balcony. Thank you balian!! Ivy, James and kids.",0,0,
Penny,Australia,King Suite with Balcony,6 nights,Couple,09-01-2024 00:00:00,Time and space to rejuvenate,10.0,en,"Amazing staff, beautiful food, spacious, clean and comfortable rooms all within a short walk to the surf break, yoga shala and others. The gardens are so lovely and the pool is a nice spot to relax. Thank you Komang and staff once again for a wonderful stay and for the best blueberry cheesecake ever!!",,"title: Time and space to rejuvenate. liked: Amazing staff, beautiful food, spacious, clean and comfortable rooms all within a short walk to the surf break, yoga shala and others. The gardens are so lovely and the pool is a nice spot to relax. Thank you Komang and staff once again for a wonderful stay and for the best blueberry cheesecake ever!!","title: Time and space to rejuvenate. liked: Amazing staff, beautiful food, spacious, clean and comfortable rooms all within a short walk to the surf break, yoga shala and others. The gardens are so lovely and the pool is a nice spot to relax. Thank you Komang and staff once again for a wonderful stay and for the best blueberry cheesecake ever!!",0,0,
Marianne,Australia,Comfort Triple Room,3 nights,Couple,08-29-2024 00:00:00,"Comfortable, spacious rooms, with great cooling for those hot days.",8.0,en,The staff went above and beyond to look after their clients.,"I was really hoping for a room with a bath for back pain management. Although pictured in the photos, Turns out only one of the rooms has a bath. Not the one we had booked.","title: Comfortable, spacious rooms, with great cooling for those hot days. liked: The staff went above and beyond to look after their clients. disliked: I was really hoping for a room with a bath for back pain management. Although pictured in the photos, Turns out only one of the rooms has a bath. Not the one we had booked.","title: Comfortable, spacious rooms, with great cooling for those hot days. liked: The staff went above and beyond to look after their clients. disliked: I was really hoping for a room with a bath for back pain management. Although pictured in the photos, Turns out only one of the rooms has a bath. Not the one we had booked.",0,0,
Edward,United Kingdom,King Suite with Balcony,1 night,Solo traveller,08-23-2024 00:00:00,Exceptional,10.0,en,Very clean and peaceful place. Good breakfast and lovely staff,,title: Exceptional. liked: Very clean and peaceful place. Good breakfast and lovely staff.,title: Exceptional. liked: Very clean and peaceful place. Good breakfast and lovely staff.,0,0,
Sally,Australia,King Suite with Balcony,4 nights,Couple,08-22-2024 00:00:00,Exceptional value for money property and gardens and food and icy cold beers - excellent ‼️,10.0,en-us,Great location Staff and owners super nice Lovely rooms Super comfy bed Walking distance to surf and local eateries,,title: Exceptional value for money property and gardens and food and icy cold beers - excellent ‼️. liked: Great location Staff and owners super nice Lovely rooms Super comfy bed Walking distance to surf and local eateries.,title: Exceptional value for money property and gardens and food and icy cold beers - excellent ‼️. liked: Great location Staff and owners super nice Lovely rooms Super comfy bed Walking distance to surf and local eateries.,0,0,
Anthony,New Zealand,King Suite with Balcony,2 nights,Solo traveller,08-18-2024 00:00:00,Superb,9.0,en,Properly run place. Clean rooms with all facilities. Good menu in restaurant. One of the rare places in bali with a comfortable bed.,,title: Superb. liked: Properly run place. Clean rooms with all facilities. Good menu in restaurant. One of the rare places in bali with a comfortable bed.,title: Superb. liked: Properly run place. Clean rooms with all facilities. Good menu in restaurant. One of the rare places in bali with a comfortable bed.,0,0,
Catalina,Australia,King Suite with Balcony,4 nights,Couple,08-14-2024 00:00:00,"Awesome place to stay good breakfast, big rooms, super clean and amazing staff.",10.0,en,"the breakfast was amazig so many options to choose! the staff always super attentive and kind to any question that we have, or helping us to rent a motorbike or surf questions... the food of the restorant it was delicious. Every room have enough privacy and beautiful outside area, the bathrooms are big and super clean. The room included netflix, fridge, aircond, fan, everything and more than you need! I highly recommend Istana Hotel.",everything was great.,"title: Awesome place to stay good breakfast, big rooms, super clean and amazing staff. liked: the breakfast was amazig so many options to choose! the staff always super attentive and kind to any question that we have, or helping us to rent a motorbike or surf questions... the food of the restorant it was delicious. Every room have enough privacy and beautiful outside area, the bathrooms are big and super clean. The room included netflix, fridge, aircond, fan, everything and more than you need! I highly recommend Istana Hotel. disliked: everything was great.","title: Awesome place to stay good breakfast, big rooms, super clean and amazing staff. liked: the breakfast was amazig so many options to choose! the staff always super attentive and kind to any question that we have, or helping us to rent a motorbike or surf questions... the food of the restorant it was delicious. Every room have enough privacy and beautiful outside area, the bathrooms are big and super clean. The room included netflix, fridge, aircond, fan, everything and more than you need! I highly recommend Istana Hotel. disliked: everything was great.",0,0,
Greg,Australia,Villa with Sea View,1 night,Couple,08-05-2024 00:00:00,Amazing 😄,10.0,en,"Amazing place. First time in Balian and very happy with the hotel, the staff the villa, the location 😀",,"title: Amazing 😄. liked: Amazing place. First time in Balian and very happy with the hotel, the staff the villa, the location 😀.","title: Amazing 😄. liked: Amazing place. First time in Balian and very happy with the hotel, the staff the villa, the location 😀.",0,0,
Mark,Australia,Villa with Sea View,1 night,Couple,08-02-2024 00:00:00,great,10.0,en,"The hotel was clean, the restaurant great, staff friendly, tea and coffee facilities in the room",nothing bad to say,"title: great. liked: The hotel was clean, the restaurant great, staff friendly, tea and coffee facilities in the room. disliked: nothing bad to say.","title: great. liked: The hotel was clean, the restaurant great, staff friendly, tea and coffee facilities in the room. disliked: nothing bad to say.",0,0,
Georgia,Australia,Villa with Sea View,5 nights,Couple,07-30-2024 00:00:00,Awesome,10.0,en,Loved the room the view and the view Felt very relaxed everyone was so friendly. Highly recommended Istana,Nothing,title: Awesome. liked: Loved the room the view and the view Felt very relaxed everyone was so friendly. Highly recommended Istana. disliked: Nothing.,title: Awesome. liked: Loved the room the view and the view Felt very relaxed everyone was so friendly. Highly recommended Istana. disliked: Nothing.,0,0,
Ricky,Hong Kong,King Suite with Balcony,3 nights,Solo traveller,07-29-2024 00:00:00,"Quiet, brand new, very comfortable and a definite winner for any stay in Balian.",9.0,en,"This property is owned and operated by Hare who is an exceptional young Indonesian completely focused on customer service and comfort. The property is brand new, minimalist in design (think polished concrete) and staffed by a team who are enthusiastic. Excellent bed, linen, air-conditioning and wifi make any stay here a pleasure. The pool is currently being built and once completed should be a great addition to the property. The property features a gym on the rooftop (inside + outside area), which is reasonably well stocked with free weights, a universal weight machine and cardio machines. Without doubt, one of the most pictureesque gyms I have ever worked out at....and empty every time I used it. The property is a short 5 minute walk to the main Balian beach. Quiet, brand new, very comfortable and a definite winner for me!","Hare is in the process of putting in place a couple of finishing touches. A fridge and some in room tea and coffee making facilities would be very welcome although in the interim, all of this is available at the shared kitchen facilities located at reception.","title: Quiet, brand new, very comfortable and a definite winner for any stay in Balian. liked: This property is owned and operated by Hare who is an exceptional young Indonesian completely focused on customer service and comfort. The property is brand new, minimalist in design (think polished concrete) and staffed by a team who are enthusiastic. Excellent bed, linen, air-conditioning and wifi make any stay here a pleasure. The pool is currently being built and once completed should be a great addition to the property. The property features a gym on the rooftop (inside + outside area), which is reasonably well stocked with free weights, a universal weight machine and cardio machines. Without doubt, one of the most pictureesque gyms I have ever worked out at....and empty every time I used it. The property is a short 5 minute walk to the main Balian beach. Quiet, brand new, very comfortable and a definite winner for me! disliked: Hare is in the process of putting in place a couple of finishing touches. A fridge and some in room tea and coffee making facilities would be very welcome although in the interim, all of this is available at the shared kitchen facilities located at reception.","title: Quiet, brand new, very comfortable and a definite winner for any stay in Balian. liked: This property is owned and operated by Hare who is an exceptional young Indonesian completely focused on customer service and comfort. The property is brand new, minimalist in design (think polished concrete) and staffed by a team who are enthusiastic. Excellent bed, linen, air-conditioning and wifi make any stay here a pleasure. The pool is currently being built and once completed should be a great addition to the property. The property features a gym on the rooftop (inside + outside area), which is reasonably well stocked with free weights, a universal weight machine and cardio machines. Without doubt, one of the most pictureesque gyms I have ever worked out at....and empty every time I used it. The property is a short 5 minute walk to the main Balian beach. Quiet, brand new, very comfortable and a definite winner for me! disliked: Hare is in the process of putting in place a couple of finishing touches. A fridge and some in room tea and coffee making facilities would be very welcome although in the interim, all of this is available at the shared kitchen facilities located at reception.",0,0,
Jane,Australia,Comfort Triple Room,2 nights,Family,07-24-2024 00:00:00,Wonderful accommodation with the best food in the restaurant!,9.0,en-us,"The team are absolutely fantastic, especially Komang. The food at the restaurant is so so so delicious! Enjoyed everything we ordered and the included breakfast wonderful!","Whilst the restaurant is open, kitchen noise can be heard from the garden room underneath. And road noise from the 2 bedroom villa.","title: Wonderful accommodation with the best food in the restaurant! liked: The team are absolutely fantastic, especially Komang. The food at the restaurant is so so so delicious! Enjoyed everything we ordered and the included breakfast wonderful! disliked: Whilst the restaurant is open, kitchen noise can be heard from the garden room underneath. And road noise from the 2 bedroom villa.","title: Wonderful accommodation with the best food in the restaurant! liked: The team are absolutely fantastic, especially Komang. The food at the restaurant is so so so delicious! Enjoyed everything we ordered and the included breakfast wonderful! disliked: Whilst the restaurant is open, kitchen noise can be heard from the garden room underneath. And road noise from the 2 bedroom villa.",0,0,
Sally-anne,Australia,Comfort Triple Room,4 nights,Couple,07-01-2024 00:00:00,The Best Balian has to offer!,10.0,en,We loved everything about this hotel. The owners are truly lovely people and nothing is too much trouble. The food the best in Balian. We will be back for sure.,"Nothing, everything was perfect.","title: The Best Balian has to offer! liked: We loved everything about this hotel. The owners are truly lovely people and nothing is too much trouble. The food the best in Balian. We will be back for sure. disliked: Nothing, everything was perfect.","title: The Best Balian has to offer! liked: We loved everything about this hotel. The owners are truly lovely people and nothing is too much trouble. The food the best in Balian. We will be back for sure. disliked: Nothing, everything was perfect.",0,0,
Alison,Australia,King Suite with Balcony,1 night,Couple,06-26-2024 00:00:00,Excellent with everything you need in a beautiful garden setting,8.0,en,"Great location to a black sand beach, good restaurant, lovely pool, beautiful gardens and large, comfortable rooms, very friendly helpful staff",,"title: Excellent with everything you need in a beautiful garden setting. liked: Great location to a black sand beach, good restaurant, lovely pool, beautiful gardens and large, comfortable rooms, very friendly helpful staff.","title: Excellent with everything you need in a beautiful garden setting. liked: Great location to a black sand beach, good restaurant, lovely pool, beautiful gardens and large, comfortable rooms, very friendly helpful staff.",0,0,
Gavin,Australia,Villa with Sea View,4 nights,Family,06-24-2024 00:00:00,Lovely place and great food,10.0,en,Lovely place and staff,Nothing everything was excellent,title: Lovely place and great food. liked: Lovely place and staff. disliked: Nothing everything was excellent.,title: Lovely place and great food. liked: Lovely place and staff. disliked: Nothing everything was excellent.,0,0,
Janet,Australia,King Suite with Balcony,2 nights,Couple,06-18-2024 00:00:00,"The warmth, friendliness and atmosphere at Istana Balian is second to none.",10.0,en,"Komang, Michael, Bagus and all the staff could not have been more warm and welcoming. They made this lovely little spot feel like home away from home.",Nothing,"title: The warmth, friendliness and atmosphere at Istana Balian is second to none. liked: Komang, Michael, Bagus and all the staff could not have been more warm and welcoming. They made this lovely little spot feel like home away from home. disliked: Nothing.","title: The warmth, friendliness and atmosphere at Istana Balian is second to none. liked: Komang, Michael, Bagus and all the staff could not have been more warm and welcoming. They made this lovely little spot feel like home away from home. disliked: Nothing.",0,0,
Enrica,Italy,Comfort Triple Room,4 nights,Solo traveller,06-06-2024 00:00:00,Very good,8.0,en,"Friendly, kindly and helpful staff. I received many suggestion for tips. They arranged also the scooter. Bed was comfortable At the restaurant a must is to eat the delicious homemade cheesecake!!!!",Nothing,"title: Very good. liked: Friendly, kindly and helpful staff. I received many suggestion for tips. They arranged also the scooter. Bed was comfortable At the restaurant a must is to eat the delicious homemade cheesecake!!!! disliked: Nothing.","title: Very good. liked: Friendly, kindly and helpful staff. I received many suggestion for tips. They arranged also the scooter. Bed was comfortable At the restaurant a must is to eat the delicious homemade cheesecake!!!! disliked: Nothing.",0,0,
Thomas,United States,Villa with Sea View,7 nights,Family,06-05-2024 00:00:00,You will love staying here and feel like home,10.0,en-us,"You will feel like you’re staying in a palace. This place is impeccably clean, the staff are wonderful, and the food is excellent.","Balian Beach is not the prettiest, but if you travel north, it’s the best beaches in Bali","title: You will love staying here and feel like home. liked: You will feel like you’re staying in a palace. This place is impeccably clean, the staff are wonderful, and the food is excellent. disliked: Balian Beach is not the prettiest, but if you travel north, it’s the best beaches in Bali.","title: You will love staying here and feel like home. liked: You will feel like you’re staying in a palace. This place is impeccably clean, the staff are wonderful, and the food is excellent. disliked: Balian Beach is not the prettiest, but if you travel north, it’s the best beaches in Bali.",0,0,
Natasha,Australia,Villa with Sea View,6 nights,Family,05-31-2024 00:00:00,"Awesome food, perfect location, friendly staff.",9.0,en,"The food at the restaurant was actually incredible. Delicious homemade bread, best breakfast, lunch and dinner. I’m not sure who was in the kitchen but do not get rid of them ever. All the staff were super accomodating. There’s just a nice, happy vibe from everyone that works there which really makes your stay feel relaxing. The location is perfect for surfing and it’s super easy to get around from there, either walking or on a scooter. Awesome night markets close by too. We will be back!","It’s does need a little TLC around the room we stayed in, just some light upgrading here and there.","title: Awesome food, perfect location, friendly staff. liked: The food at the restaurant was actually incredible. Delicious homemade bread, best breakfast, lunch and dinner. I’m not sure who was in the kitchen but do not get rid of them ever. All the staff were super accomodating. There’s just a nice, happy vibe from everyone that works there which really makes your stay feel relaxing. The location is perfect for surfing and it’s super easy to get around from there, either walking or on a scooter. Awesome night markets close by too. We will be back! disliked: It’s does need a little TLC around the room we stayed in, just some light upgrading here and there.","title: Awesome food, perfect location, friendly staff. liked: The food at the restaurant was actually incredible. Delicious homemade bread, best breakfast, lunch and dinner. I’m not sure who was in the kitchen but do not get rid of them ever. All the staff were super accomodating. There’s just a nice, happy vibe from everyone that works there which really makes your stay feel relaxing. The location is perfect for surfing and it’s super easy to get around from there, either walking or on a scooter. Awesome night markets close by too. We will be back! disliked: It’s does need a little TLC around the room we stayed in, just some light upgrading here and there.",0,0,
Motoko,Japan,Villa with Sea View,10 nights,Family,05-30-2024 00:00:00,A great place to come back to right away,10.0,en,Michael and Koman and all the staff are very helpful. Breakfast has a lot of options and is delicious. The Istana burger for dinner was the best I have ever had! It's the perfect place to relax and unwind. You'll want to return soon after your return.,,title: A great place to come back to right away. liked: Michael and Koman and all the staff are very helpful. Breakfast has a lot of options and is delicious. The Istana burger for dinner was the best I have ever had! It's the perfect place to relax and unwind. You'll want to return soon after your return.,title: A great place to come back to right away. liked: Michael and Koman and all the staff are very helpful. Breakfast has a lot of options and is delicious. The Istana burger for dinner was the best I have ever had! It's the perfect place to relax and unwind. You'll want to return soon after your return.,0,0,
Adventurescott,United States,Villa with Sea View,10 nights,Solo traveller,04-30-2024 00:00:00,The most fantastic place and people I could have ever imagined.,10.0,en,"I can't begin to explain my love for this place, and the people who own it and the staff who maintain it. The pool is. fantastic, the breakfast is wonderful, the vibe here is so great I made friends I will have for a lifetime - including Michael, the owner, who made me feel welcome and appreciated. I've been to 36 countries - I've never stayed in a more welcoming place with a villa that was everything Bali was in my mind. I would definitely come back.",I didn't like leaving. Maybe I should come back soon :),"title: The most fantastic place and people I could have ever imagined. liked: I can't begin to explain my love for this place, and the people who own it and the staff who maintain it. The pool is. fantastic, the breakfast is wonderful, the vibe here is so great I made friends I will have for a lifetime - including Michael, the owner, who made me feel welcome and appreciated. I've been to 36 countries - I've never stayed in a more welcoming place with a villa that was everything Bali was in my mind. I would definitely come back. disliked: I didn't like leaving. Maybe I should come back soon :)","title: The most fantastic place and people I could have ever imagined. liked: I can't begin to explain my love for this place, and the people who own it and the staff who maintain it. The pool is. fantastic, the breakfast is wonderful, the vibe here is so great I made friends I will have for a lifetime - including Michael, the owner, who made me feel welcome and appreciated. I've been to 36 countries - I've never stayed in a more welcoming place with a villa that was everything Bali was in my mind. I would definitely come back. disliked: I didn't like leaving. Maybe I should come back soon :)",0,0,
Yvonne,Sweden,Comfort Triple Room,4 nights,Couple,04-22-2024 00:00:00,Exceptional,10.0,en,We found this small and personal hotel very nice. Love to come there again. Helpful staff and really good food!,Nothing!,title: Exceptional. liked: We found this small and personal hotel very nice. Love to come there again. Helpful staff and really good food! disliked: Nothing!,title: Exceptional. liked: We found this small and personal hotel very nice. Love to come there again. Helpful staff and really good food! disliked: Nothing!,0,0,
Olivia,Australia,Comfort Triple Room,6 nights,Family,04-21-2024 00:00:00,Highly recommend.,10.0,en,"Great location, halfway to the beach and main road, less then 5 min each way. Scooter hire was great, breakfast was delicious and the staff kind and helpful. The beds were really comfortable and the pool very clean. Small hotel so very quiet at night which was wonderful for a restful sleep.",Nothing.,"title: Highly recommend. liked: Great location, halfway to the beach and main road, less then 5 min each way. Scooter hire was great, breakfast was delicious and the staff kind and helpful. The beds were really comfortable and the pool very clean. Small hotel so very quiet at night which was wonderful for a restful sleep. disliked: Nothing.","title: Highly recommend. liked: Great location, halfway to the beach and main road, less then 5 min each way. Scooter hire was great, breakfast was delicious and the staff kind and helpful. The beds were really comfortable and the pool very clean. Small hotel so very quiet at night which was wonderful for a restful sleep. disliked: Nothing.",0,0,
Jade,Australia,Villa with Sea View,5 nights,Family,04-20-2024 00:00:00,Would highly recommend to anyone wanting to stay in Balian!,10.0,en,"We couldn’t fault anything, everything was perfect to the rooms to the service! The people were lovely and made our trip so special!",,"title: Would highly recommend to anyone wanting to stay in Balian! liked: We couldn’t fault anything, everything was perfect to the rooms to the service! The people were lovely and made our trip so special!","title: Would highly recommend to anyone wanting to stay in Balian! liked: We couldn’t fault anything, everything was perfect to the rooms to the service! The people were lovely and made our trip so special!",0,0,
Toshiaki,Singapore,Comfort Triple Room,4 nights,Couple,03-25-2024 00:00:00,Very quiet and peaceful place to stay.,9.0,en,"Overall very cozy and quiet place to stay, very clean beds, friendly staffs, excellent western meals (you must try their Aussie burger and Chicken Cordon Bleu, and other dishes !!). Also only a few minutes walk to Bali's wave magnet Balian beach !!",Nothing I didn't like.,"title: Very quiet and peaceful place to stay. liked: Overall very cozy and quiet place to stay, very clean beds, friendly staffs, excellent western meals (you must try their Aussie burger and Chicken Cordon Bleu, and other dishes !!). Also only a few minutes walk to Bali's wave magnet Balian beach !! disliked: Nothing I didn't like.","title: Very quiet and peaceful place to stay. liked: Overall very cozy and quiet place to stay, very clean beds, friendly staffs, excellent western meals (you must try their Aussie burger and Chicken Cordon Bleu, and other dishes !!). Also only a few minutes walk to Bali's wave magnet Balian beach !! disliked: Nothing I didn't like.",0,0,
Eddie,Australia,Villa with Sea View,4 nights,Family,03-04-2024 00:00:00,Worth the mission out. Authentic Bali and value for money,10.0,en,"Staff were amazing, especially with our kids. Loved the food! The pool was perfect for our kids, the location was great for a having a quick walk down to the beach and to look at other hotels and restaurants. We stayed in the Villa and it was perfect for us. We loved the area and it’s nature! We really look forward to coming back",,"title: Worth the mission out. Authentic Bali and value for money. liked: Staff were amazing, especially with our kids. Loved the food! The pool was perfect for our kids, the location was great for a having a quick walk down to the beach and to look at other hotels and restaurants. We stayed in the Villa and it was perfect for us. We loved the area and it’s nature! We really look forward to coming back.","title: Worth the mission out. Authentic Bali and value for money. liked: Staff were amazing, especially with our kids. Loved the food! The pool was perfect for our kids, the location was great for a having a quick walk down to the beach and to look at other hotels and restaurants. We stayed in the Villa and it was perfect for us. We loved the area and it’s nature! We really look forward to coming back.",0,0,
Leigh,Australia,Comfort Triple Room,3 nights,Solo traveller,02-23-2024 00:00:00,"A relaxing stay right by the beach, excellent accommodation, staff, food, facilities.",10.0,en,"I loved my stay here. I wanted somewhere away from the big tourist crowds where I could relax and unwind, swim at the beach, and eat delicious food! This resort has the lot! I booked for three nights but extended my stay. The resort is about 2 1/2 hours drive from the airport, depending on traffic, and I was happy to meet my pre-arranged driver at the airport - the drive didn't seem that long at all as he introduced me to Bali, told me about his family etc. This location seems to be a popular place for surfers, the beach is only a few minutes walk away, and there are a number of cafes nearby. Happy to recommend!",,"title: A relaxing stay right by the beach, excellent accommodation, staff, food, facilities. liked: I loved my stay here. I wanted somewhere away from the big tourist crowds where I could relax and unwind, swim at the beach, and eat delicious food! This resort has the lot! I booked for three nights but extended my stay. The resort is about 2 1/2 hours drive from the airport, depending on traffic, and I was happy to meet my pre-arranged driver at the airport - the drive didn't seem that long at all as he introduced me to Bali, told me about his family etc. This location seems to be a popular place for surfers, the beach is only a few minutes walk away, and there are a number of cafes nearby. Happy to recommend!","title: A relaxing stay right by the beach, excellent accommodation, staff, food, facilities. liked: I loved my stay here. I wanted somewhere away from the big tourist crowds where I could relax and unwind, swim at the beach, and eat delicious food! This resort has the lot! I booked for three nights but extended my stay. The resort is about 2 1/2 hours drive from the airport, depending on traffic, and I was happy to meet my pre-arranged driver at the airport - the drive didn't seem that long at all as he introduced me to Bali, told me about his family etc. This location seems to be a popular place for surfers, the beach is only a few minutes walk away, and there are a number of cafes nearby. Happy to recommend!",1,0,
Ian,Australia,King Suite with Balcony,2 nights,Couple,02-21-2024 00:00:00,"It was not my first stay, the staff remembered me and were very welcoming.",8.0,en,"Very nice staff, large bathroom, comfortable bed. nice garden","The pool is very warm, a shade sail would help.","title: It was not my first stay, the staff remembered me and were very welcoming. liked: Very nice staff, large bathroom, comfortable bed. nice garden. disliked: The pool is very warm, a shade sail would help.","title: It was not my first stay, the staff remembered me and were very welcoming. liked: Very nice staff, large bathroom, comfortable bed. nice garden. disliked: The pool is very warm, a shade sail would help.",0,0,
Lauren,Australia,Villa with Sea View,7 nights,Family,02-12-2024 00:00:00,Exceptional,10.0,en-us,Our villa was amazing! Perfect for larger families with everything you need. Great part of Balian and lovely staff,,title: Exceptional. liked: Our villa was amazing! Perfect for larger families with everything you need. Great part of Balian and lovely staff.,title: Exceptional. liked: Our villa was amazing! Perfect for larger families with everything you need. Great part of Balian and lovely staff.,0,0,
Sean,Ireland,Comfort Triple Room,4 nights,Solo traveller,02-04-2024 00:00:00,Amazing spot and what a perfect romantic getaway for a couple. Owner is a gent and couldnt do more.,9.0,en,great breakfast & Location. Hugely helpful host and staff. Got upgraded to the honeymoon suite for my last night and it was spectacular! rented a scooter via the reception for 2 days and explored - best thing!,internet for my TV downstairs wasnt working but that was a minor thing. It waas a broken wire. Im sure fixed by now. Worked in upgraded room.,title: Amazing spot and what a perfect romantic getaway for a couple. Owner is a gent and couldnt do more. liked: great breakfast & Location. Hugely helpful host and staff. Got upgraded to the honeymoon suite for my last night and it was spectacular! rented a scooter via the reception for 2 days and explored - best thing! disliked: internet for my TV downstairs wasnt working but that was a minor thing. It waas a broken wire. Im sure fixed by now. Worked in upgraded room.,title: Amazing spot and what a perfect romantic getaway for a couple. Owner is a gent and couldnt do more. liked: great breakfast & Location. Hugely helpful host and staff. Got upgraded to the honeymoon suite for my last night and it was spectacular! rented a scooter via the reception for 2 days and explored - best thing! disliked: internet for my TV downstairs wasnt working but that was a minor thing. It waas a broken wire. Im sure fixed by now. Worked in upgraded room.,0,0,
Joanne,Australia,King Suite with Balcony,2 nights,Solo traveller,01-17-2024 00:00:00,A Magical Paradise,10.0,en,"This is a truly magical place, I loved everything about it! The staff are so kind and helpful and the food is exquisite!",,"title: A Magical Paradise. liked: This is a truly magical place, I loved everything about it! The staff are so kind and helpful and the food is exquisite!","title: A Magical Paradise. liked: This is a truly magical place, I loved everything about it! The staff are so kind and helpful and the food is exquisite!",0,0,
Ruben,United Kingdom,Comfort Triple Room,8 nights,Couple,01-12-2024 00:00:00,The closest you can get to paradise,10.0,en,"It's hard to put in a few words what an amazing place this is. The staff was the nicest you can possibly imagine, always ready to go an extra mile to make your stay one to remember. The room was gorgeous and extremely comfortable, kind of a dream come true. What can I even say about the food? The Nasi Goreng these guys prepare is by far the best we had In Bali. Can't wait to come back.",,"title: The closest you can get to paradise. liked: It's hard to put in a few words what an amazing place this is. The staff was the nicest you can possibly imagine, always ready to go an extra mile to make your stay one to remember. The room was gorgeous and extremely comfortable, kind of a dream come true. What can I even say about the food? The Nasi Goreng these guys prepare is by far the best we had In Bali. Can't wait to come back.","title: The closest you can get to paradise. liked: It's hard to put in a few words what an amazing place this is. The staff was the nicest you can possibly imagine, always ready to go an extra mile to make your stay one to remember. The room was gorgeous and extremely comfortable, kind of a dream come true. What can I even say about the food? The Nasi Goreng these guys prepare is by far the best we had In Bali. Can't wait to come back.",0,0,
Mansoor,Indonesia,Comfort Triple Room,4 nights,Family,12-28-2023 00:00:00,"Great stay at Balian,close to the beach and escape from city hustle and bustle",10.0,en,Great ambience Peaceful,Nothing,"title: Great stay at Balian,close to the beach and escape from city hustle and bustle. liked: Great ambience Peaceful. disliked: Nothing.","title: Great stay at Balian,close to the beach and escape from city hustle and bustle. liked: Great ambience Peaceful. disliked: Nothing.",0,0,
