username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Janet,Australia,Standard Double Room,1 night,Couple,08-02-2024 00:00:00,Superb,9.0,en,The cleanliness at Paradise is a huge positive. Staff are great and the location is tops.,,title: Superb. liked: The cleanliness at Paradise is a huge positive. Staff are great and the location is tops.,title: Superb. liked: The cleanliness at Paradise is a huge positive. Staff are great and the location is tops.,0,0,"Dear Janet, Thank you for taking the time to share your experience. We're pleased to hear that you found our staff great. 🙏🏻 We wish you good health always Love From Us 😊"
Naomi,Australia,Superior Double Room,1 night,Group,07-27-2024 00:00:00,Superb,9.0,en,Very clean modern facility. Only 2 mins walk to main surf break.,,title: Superb. liked: Very clean modern facility. Only 2 mins walk to main surf break.,title: Superb. liked: Very clean modern facility. Only 2 mins walk to main surf break.,0,0,"Dear Naomi, Thank you for your feedback. We're glad to hear that. Your comments are greatly appreciated and will be shared with our team. If you have any further suggestions or concerns, please feel free to let us know. We look forward to welcoming you back. Suksma. Love From Us 💕 Diva Lombok Resort"
Toby,New Zealand,Deluxe Double Room,3 nights,Couple,07-16-2024 00:00:00,Awesome spot close to the action and really good value,7.0,en,"Central, clean and good value",Staff English was poor. But they were still super friendly,"title: Awesome spot close to the action and really good value. liked: Central, clean and good value. disliked: Staff English was poor. But they were still super friendly.","title: Awesome spot close to the action and really good value. liked: Central, clean and good value. disliked: Staff English was poor. But they were still super friendly.",0,0,Dear Toby Matur Suksma For your time... Thank you so much for this Valuable Review. It means a lot for us to get better. We wish we could see you nearly further. Thank you and Love From Us
My,Czech Republic,Economy Twin Room,3 nights,Family,06-23-2024 00:00:00,Good,7.0,en,"The staff are the loveliest people and the location is great, just 3 min walk to the beach. Probably the most affordable option in this area!","Our room didn't have much in it, there were no towels, kettle... There was no AC, which was OK because it didn't get very hot but the fan was very loud. On the other hand, it was really good price for the location.","title: Good. liked: The staff are the loveliest people and the location is great, just 3 min walk to the beach. Probably the most affordable option in this area! disliked: Our room didn't have much in it, there were no towels, kettle... There was no AC, which was OK because it didn't get very hot but the fan was very loud. On the other hand, it was really good price for the location.","title: Good. liked: The staff are the loveliest people and the location is great, just 3 min walk to the beach. Probably the most affordable option in this area! disliked: Our room didn't have much in it, there were no towels, kettle... There was no AC, which was OK because it didn't get very hot but the fan was very loud. On the other hand, it was really good price for the location.",0,0,
Paul,Australia,Deluxe Double Room,5 nights,Group,06-23-2024 00:00:00,"Great value and location, comfortable accommodation.",8.0,en-us,Great location,Clean,"title: Great value and location, comfortable accommodation. liked: Great location. disliked: Clean.","title: Great value and location, comfortable accommodation. liked: Great location. disliked: Clean.",0,0,
Wayne,New Zealand,Standard Double Room,7 nights,Solo traveller,06-20-2024 00:00:00,Met my needs well.,7.0,en,Value for money and particularly helpful staff.,Room was bit musty.,title: Met my needs well. liked: Value for money and particularly helpful staff. disliked: Room was bit musty.,title: Met my needs well. liked: Value for money and particularly helpful staff. disliked: Room was bit musty.,0,0,"Dear Wayne Thank you for your Review. It means a lot to us. we will forward this information to our team, and We do apologize for the inconvenience caused during your stay. We appreciate you so much, we wish you stay healthy. Love from Balian Paradise Resort. Best Regards All Staff"
Ashley,Australia,Deluxe Double Room,5 nights,Group,05-31-2024 00:00:00,Thanks for a great stay with awesome staff!,9.0,en,"Great location, clean and excellent rooms. Staff super friendly, with Wayan and the team super helpful.",,"title: Thanks for a great stay with awesome staff! liked: Great location, clean and excellent rooms. Staff super friendly, with Wayan and the team super helpful.","title: Thanks for a great stay with awesome staff! liked: Great location, clean and excellent rooms. Staff super friendly, with Wayan and the team super helpful.",0,0,"Dear Ashley Thank you so much for this Valuable Review. We do appreciate this, it means a lot to us. We hope you enjoyed your stay with us, and we do apologize if there was any inconveniance caused during your stay. Stay Healthy Love From Balian Paradise Resort. ✨ Best Regards ALL STAFF"
B,Australia,Standard Double or Twin Room,6 nights,Group,02-29-2024 00:00:00,Great,7.0,en-us,Nice and close to the beach,"Attention to detail, facilities","title: Great. liked: Nice and close to the beach. disliked: Attention to detail, facilities.","title: Great. liked: Nice and close to the beach. disliked: Attention to detail, facilities.",0,0,"Dear Michael... We'd like to say, thank you for your time, you valuable Review, it means alot to Us. We do really sorry for this inconvenience during your stay, will Follow it Up soon as possible. We wish you stay healthy. :) Best Regards All Staff Balian Paradise Resort."
Ariani,Indonesia,Standard Double or Twin Room,1 night,Couple,01-13-2024 00:00:00,"Very clean and good hotel,newly renovated.",8.0,en,"Hotel just newly renovated all facilites are brand new, the cleanliness are so good the staff are very friendly, near with the beach, and the hotel offer a lot of other facilites like spa, surfing course and laundry. 🙂",,"title: Very clean and good hotel,newly renovated. liked: Hotel just newly renovated all facilites are brand new, the cleanliness are so good the staff are very friendly, near with the beach, and the hotel offer a lot of other facilites like spa, surfing course and laundry. 🙂.","title: Very clean and good hotel,newly renovated. liked: Hotel just newly renovated all facilites are brand new, the cleanliness are so good the staff are very friendly, near with the beach, and the hotel offer a lot of other facilites like spa, surfing course and laundry. 🙂.",0,0,
Setiawan,Indonesia,Standard Double or Twin Room,1 night,Group,11-07-2023 00:00:00,definitely a best value hotel for surfers to stay 🤙🏻,8.0,en-us,"cheap hotel but excellent service, staff were helpful and friendly. hotel is newly renovated so its very clean Best part is it's so close to the beach, you can literally go there by walk","need surfboard rack to be add in the lobby but since the room is big enough, so it's not a big deal","title: definitely a best value hotel for surfers to stay 🤙🏻. liked: cheap hotel but excellent service, staff were helpful and friendly. hotel is newly renovated so its very clean Best part is it's so close to the beach, you can literally go there by walk. disliked: need surfboard rack to be add in the lobby but since the room is big enough, so it's not a big deal.","title: definitely a best value hotel for surfers to stay 🤙🏻. liked: cheap hotel but excellent service, staff were helpful and friendly. hotel is newly renovated so its very clean Best part is it's so close to the beach, you can literally go there by walk. disliked: need surfboard rack to be add in the lobby but since the room is big enough, so it's not a big deal.",0,0,
Isabella,Italy,Standard Double or Twin Room,2 nights,Solo traveller,06-26-2023 00:00:00,Good,7.0,en,"The Resort has potential. It is currently under renovation, so it's a bit messy and almost empty. However, the staff are very nice, and the location is just perfect. The price reflects the current status of the Resort. Similar places in the area cost 3 times more. Do visit, I think they need a bit of help to stand back on their feet!",,"title: Good. liked: The Resort has potential. It is currently under renovation, so it's a bit messy and almost empty. However, the staff are very nice, and the location is just perfect. The price reflects the current status of the Resort. Similar places in the area cost 3 times more. Do visit, I think they need a bit of help to stand back on their feet!","title: Good. liked: The Resort has potential. It is currently under renovation, so it's a bit messy and almost empty. However, the staff are very nice, and the location is just perfect. The price reflects the current status of the Resort. Similar places in the area cost 3 times more. Do visit, I think they need a bit of help to stand back on their feet!",0,0,"Thank you for your review, we appreciate it so much."
Craig,United Kingdom,Superior Double or Twin Room,14 nights,Family,08-22-2025 00:00:00,Was a nice stay with the family.,10.0,en,Close to beach and quiet.,,title: Was a nice stay with the family. liked: Close to beach and quiet.,title: Was a nice stay with the family. liked: Close to beach and quiet.,0,0,Dear Craig Thank you for your feedback. We’re happy to hear you and your family enjoyed the close-to-beach location and the quiet environment. We’d love to welcome you back for another relaxing stay.” Regards Hotel Manager
Hiroki,Japan,Standard Double Room,6 nights,Solo traveller,03-04-2025 00:00:00,Exceptional,10.0,en,"The access to the sea was good and the staff were very friendly and helpful. My friend's room had a broken air conditioner, but they quickly changed our room.",,"title: Exceptional. liked: The access to the sea was good and the staff were very friendly and helpful. My friend's room had a broken air conditioner, but they quickly changed our room.","title: Exceptional. liked: The access to the sea was good and the staff were very friendly and helpful. My friend's room had a broken air conditioner, but they quickly changed our room.",0,0,"Dear Hiroki It sounds like you had a positive experience at the hotel! It's great to hear that the staff were friendly and responsive, quickly resolving the issue with the broken air conditioner by arranging a room change. The excellent access to the sea must have made your stay even more enjoyable. Thanks for sharing your review! Love From us"
Robin,Australia,Standard Twin Room,1 night,Couple,12-16-2024 00:00:00,very nice place,10.0,en,"perfect little paradise, very comfy. we got stuck because of big rain, and the manager agreed to move the reservation one day later.",,"title: very nice place. liked: perfect little paradise, very comfy. we got stuck because of big rain, and the manager agreed to move the reservation one day later.","title: very nice place. liked: perfect little paradise, very comfy. we got stuck because of big rain, and the manager agreed to move the reservation one day later.",0,0,
Ross,Australia,Standard Double Room,1 night,Solo traveller,09-17-2024 00:00:00,Basic accommodation 250 metres from the beach,6.0,en,"This hotel was just OK, barely an acceptable standard, sparsely furnished. The Fried Noodles with egg for brekky were very nice. The pool area is pleasant, bed and pillow comfortable, and wife reliable. There were a couple of good quality warungs within 50 meters.","It was difficult to find, even though there were several signs, some were overgrown by vines. There were no coffee making facilities in the room, but the staff were happy to boil water for my own coffee, inconvenient but better than nothing.","title: Basic accommodation 250 metres from the beach. liked: This hotel was just OK, barely an acceptable standard, sparsely furnished. The Fried Noodles with egg for brekky were very nice. The pool area is pleasant, bed and pillow comfortable, and wife reliable. There were a couple of good quality warungs within 50 meters. disliked: It was difficult to find, even though there were several signs, some were overgrown by vines. There were no coffee making facilities in the room, but the staff were happy to boil water for my own coffee, inconvenient but better than nothing.","title: Basic accommodation 250 metres from the beach. liked: This hotel was just OK, barely an acceptable standard, sparsely furnished. The Fried Noodles with egg for brekky were very nice. The pool area is pleasant, bed and pillow comfortable, and wife reliable. There were a couple of good quality warungs within 50 meters. disliked: It was difficult to find, even though there were several signs, some were overgrown by vines. There were no coffee making facilities in the room, but the staff were happy to boil water for my own coffee, inconvenient but better than nothing.",0,0,"Dear Ross, Thank you for taking the time to share your feedback with us. We appreciate your honest review and are glad to hear you enjoyed the fried noodles, the comfortable bed, and the pleasant pool area. We sincerely apologize for any inconvenience you experienced regarding the room facilities and the difficulty in locating our hotel. As you booked a standard room, it does not include a coffee maker or electric kettle. However, our superior and deluxe rooms do provide these amenities, including instant coffee, tea, sugar, and creamer for your convenience. We appreciate your understanding and are glad our staff was able to assist you by boiling water for your coffee. Your insights about the signage and facilities are valuable, and we will work on improving these aspects for future guests. We hope to have the opportunity to welcome you back and provide an even better experience next time. Best regards, Balian Paradise Team"
Steven,Australia,Standard Double Room,2 nights,Solo traveller,09-11-2024 00:00:00,Exceptional,10.0,en,Location and price,,title: Exceptional. liked: Location and price.,title: Exceptional. liked: Location and price.,0,0,"Dear Steven Thank you for sharing your feedback regarding your stay with us! We’re glad to hear you appreciated our location and found our pricing favorable. We strive to offer a balance of value and quality, and it’s wonderful to know that resonated with you. If you have any specific suggestions or further insights about your experience, we would love to hear them. Your thoughts help us enhance our offerings and ensure a memorable stay for all our guests. We hope to welcome you back soon! Best regards, Balian Paradise Team"
Lucía,Spain,Superior Twin Room,1 night,Group,08-07-2024 00:00:00,Don’t book here if you want to sleep,1.0,en,The hotel was empty. The room they gave us was next to I don’t know what machine that was making this very loud noise all night long. Incredible they didn’t change the room and chose to give us a different one?,,title: Don’t book here if you want to sleep. liked: The hotel was empty. The room they gave us was next to I don’t know what machine that was making this very loud noise all night long. Incredible they didn’t change the room and chose to give us a different one?,title: Don’t book here if you want to sleep. liked: The hotel was empty. The room they gave us was next to I don’t know what machine that was making this very loud noise all night long. Incredible they didn’t change the room and chose to give us a different one?,0,0,
Danielle,Australia,Superior Double Room,2 nights,Family,07-23-2024 00:00:00,Comfy & Clean,10.0,en,"We loved our stay at Balian Paradise Resort. Rina and the whole team went above and beyond to make our stay comfortable. Bu Wayan & Febri cooked up delicious breakfasts, and our 5yr old loved the pancakes! Our room was clean and comfortable. Having a fridge and AC in the room made it easy to rest and sleep well. The location was spot on, a 2min walk to the beach and heaps of delicious dining options only a short walk away. We would definitely stay here again!!!!",,"title: Comfy & Clean. liked: We loved our stay at Balian Paradise Resort. Rina and the whole team went above and beyond to make our stay comfortable. Bu Wayan & Febri cooked up delicious breakfasts, and our 5yr old loved the pancakes! Our room was clean and comfortable. Having a fridge and AC in the room made it easy to rest and sleep well. The location was spot on, a 2min walk to the beach and heaps of delicious dining options only a short walk away. We would definitely stay here again!!!!","title: Comfy & Clean. liked: We loved our stay at Balian Paradise Resort. Rina and the whole team went above and beyond to make our stay comfortable. Bu Wayan & Febri cooked up delicious breakfasts, and our 5yr old loved the pancakes! Our room was clean and comfortable. Having a fridge and AC in the room made it easy to rest and sleep well. The location was spot on, a 2min walk to the beach and heaps of delicious dining options only a short walk away. We would definitely stay here again!!!!",0,0,
Trevor,Australia,Standard Double Room,4 nights,Solo traveller,06-28-2024 00:00:00,Enjoyable and nice staff,6.0,en-us,Big rooms Clean Modern bathroom Comfortable Bed,"The pool needs attention It wasn’t clean, you could tell the water wasn’t sparkling It had black spot or algae on the bottom","title: Enjoyable and nice staff. liked: Big rooms Clean Modern bathroom Comfortable Bed. disliked: The pool needs attention It wasn’t clean, you could tell the water wasn’t sparkling It had black spot or algae on the bottom.","title: Enjoyable and nice staff. liked: Big rooms Clean Modern bathroom Comfortable Bed. disliked: The pool needs attention It wasn’t clean, you could tell the water wasn’t sparkling It had black spot or algae on the bottom.",0,0,
David,Australia,Superior Double Room,3 nights,Family,06-22-2024 00:00:00,Non refundable travellers beware,3.0,en,"The location : Balian is old bali, a blast from the past, a very chilled out little village for predominantly surfer crew","Although it's a relatively modern establishment, it wasn't for me, I prefer the traditional bali style, with green gardens, a private terrace or balcony to sit and enjoy the ambience. This hotel is far from the above, and with an advance payment which is non refundable, I think there may be others who are disappointed but had to stay. There were issues with their facilities, sliding doors when locked had a sizeable gap, no TV remote, the pool / lounges area is basically in the shade of the building. I didn't stay I found alternate accommodation in Balian.","title: Non refundable travellers beware. liked: The location : Balian is old bali, a blast from the past, a very chilled out little village for predominantly surfer crew. disliked: Although it's a relatively modern establishment, it wasn't for me, I prefer the traditional bali style, with green gardens, a private terrace or balcony to sit and enjoy the ambience. This hotel is far from the above, and with an advance payment which is non refundable, I think there may be others who are disappointed but had to stay. There were issues with their facilities, sliding doors when locked had a sizeable gap, no TV remote, the pool / lounges area is basically in the shade of the building. I didn't stay I found alternate accommodation in Balian.","title: Non refundable travellers beware. liked: The location : Balian is old bali, a blast from the past, a very chilled out little village for predominantly surfer crew. disliked: Although it's a relatively modern establishment, it wasn't for me, I prefer the traditional bali style, with green gardens, a private terrace or balcony to sit and enjoy the ambience. This hotel is far from the above, and with an advance payment which is non refundable, I think there may be others who are disappointed but had to stay. There were issues with their facilities, sliding doors when locked had a sizeable gap, no TV remote, the pool / lounges area is basically in the shade of the building. I didn't stay I found alternate accommodation in Balian.",0,0,"Dear David Hughes Thank you for taking the time to share your experience. 🙏🏻 We're pleased to hear that you found the ""heart"" of Bali. However, we are deeply sorry to learn about the issues you encountered without expectations. We take your feedback very seriously and will address these concerns with our team to ensure improvements are made. We sincerely apologize for the inconvenience and discomfort you experienced. Your feedback will help us enhance our services and ensure a better experience for future guests. Thank you for bringing these matters to our attention, and we hope to have the opportunity to provide you with a much-improved stay in the future. Warm regards, Balian Paradise Resort"
Campbell,Australia,Superior Double Room,5 nights,Couple,05-28-2024 00:00:00,Passable,5.0,en-us,The staff need to learn to be more friendly and welcoming. They turned the water off at night. Never offered to clean room or give fresh towels or give fresh water bottles daily for teeth cleaning etc Staff were always laying about in vacant rooms or pool furniture,,title: Passable. liked: The staff need to learn to be more friendly and welcoming. They turned the water off at night. Never offered to clean room or give fresh towels or give fresh water bottles daily for teeth cleaning etc Staff were always laying about in vacant rooms or pool furniture.,title: Passable. liked: The staff need to learn to be more friendly and welcoming. They turned the water off at night. Never offered to clean room or give fresh towels or give fresh water bottles daily for teeth cleaning etc Staff were always laying about in vacant rooms or pool furniture.,0,0,"Greetings From Us... Dear Campbell First of all, we would like to apologize for the inconvenience during your stay. This review is valuable information for us, We will discuss this with our management. And we do appreciate your time and everything yo do. Wish you Stay Healthy Love From Balian Paradise Resort✨"
Kieran,United Kingdom,Standard Double or Twin Room,7 nights,Solo traveller,02-11-2024 00:00:00,Paradise by name paradise by nature,10.0,en,The staff are amazing and the location great! Easy walk to the surf,,title: Paradise by name paradise by nature. liked: The staff are amazing and the location great! Easy walk to the surf.,title: Paradise by name paradise by nature. liked: The staff are amazing and the location great! Easy walk to the surf.,0,0,"Dear Kieran We would like to say thank you for your time, and do really appreciate your review, it means alot to us. We hope to see you another Day... Love From Balian Paradise Resort."
Sergei,Portugal,Economy Double Room,1 night,Couple,01-13-2024 00:00:00,Exceptional,10.0,en,"Cool hotel, we were pleasantly surprised that for such a price we got cleanliness and comfort. Asya's furniture is new. The bed is clean. The hotel itself after the renovation. The beach is a minute's walk.)",,"title: Exceptional. liked: Cool hotel, we were pleasantly surprised that for such a price we got cleanliness and comfort. Asya's furniture is new. The bed is clean. The hotel itself after the renovation. The beach is a minute's walk.)","title: Exceptional. liked: Cool hotel, we were pleasantly surprised that for such a price we got cleanliness and comfort. Asya's furniture is new. The bed is clean. The hotel itself after the renovation. The beach is a minute's walk.)",0,0,
Larante,Indonesia,Superior Double Room,1 night,Couple,11-04-2023 00:00:00,Exceptional,10.0,en-us,Location premium,,title: Exceptional. liked: Location premium.,title: Exceptional. liked: Location premium.,0,0,"Thank you for your review, we appreciate it so much."
Lina,Indonesia,Standard Double or Twin Room,1 night,Couple,11-02-2023 00:00:00,Exceptional,10.0,en-us,"This hotel quite exceed my expectation since its actually clean, staff so helpful and the room looks like its new Very affordable price compare to other hotels nearby but quality is quite great Can walk to the beach as well..",,"title: Exceptional. liked: This hotel quite exceed my expectation since its actually clean, staff so helpful and the room looks like its new Very affordable price compare to other hotels nearby but quality is quite great Can walk to the beach as well..","title: Exceptional. liked: This hotel quite exceed my expectation since its actually clean, staff so helpful and the room looks like its new Very affordable price compare to other hotels nearby but quality is quite great Can walk to the beach as well..",0,0,"Thank you for your review, we appreciate it so much."
Akbar,Indonesia,Superior Double Room,1 night,Solo traveller,11-01-2023 00:00:00,"Very good Hotel, Clean, and friendly staff",10.0,en,"A very Good Hotel with an affordable price, good view the hotel was very clean and very nice staff, no doubt i will coming again to here when come to bali",,"title: Very good Hotel, Clean, and friendly staff. liked: A very Good Hotel with an affordable price, good view the hotel was very clean and very nice staff, no doubt i will coming again to here when come to bali.","title: Very good Hotel, Clean, and friendly staff. liked: A very Good Hotel with an affordable price, good view the hotel was very clean and very nice staff, no doubt i will coming again to here when come to bali.",0,0,"Thank you for your review, we appreciate it so much."
Anonymous,Indonesia,,1 night,Couple,11-02-2023 00:00:00,Great stay!,10.0,en,"The hotel was very close to the beach only 2 minutes walk and it is very clean. Tbh, first time i was skeptical since the review saying still under renovation, but our stay was so pleasant because the room was very clean, staff were helpful and friendly to acommodate us. The property informed that they just finished with renovation. Definitely worth the stay and would recommend this to others",,"title: Great stay! liked: The hotel was very close to the beach only 2 minutes walk and it is very clean. Tbh, first time i was skeptical since the review saying still under renovation, but our stay was so pleasant because the room was very clean, staff were helpful and friendly to acommodate us. The property informed that they just finished with renovation. Definitely worth the stay and would recommend this to others.","title: Great stay! liked: The hotel was very close to the beach only 2 minutes walk and it is very clean. Tbh, first time i was skeptical since the review saying still under renovation, but our stay was so pleasant because the room was very clean, staff were helpful and friendly to acommodate us. The property informed that they just finished with renovation. Definitely worth the stay and would recommend this to others.",0,0,"Thank you for your review, we appreciate it so much."
Buruiana,Austria,Deluxe Double Room,9 nights,Family,01-26-2026 00:00:00,Superb,9.0,de,"Die Ruhe, das Essen und das Personal waren nett.",In den Zimmern fehlen Kleiderschränke für Kleidung.,"title: Superb. liked: Die Ruhe, das Essen und das Personal waren nett. disliked: In den Zimmern fehlen Kleiderschränke für Kleidung.",,0,0,
M,Japan,Deluxe Double Room,8 nights,Family,12-11-2025 00:00:00,Very good,8.0,ja,朝食付きにしましてが 料理も美味しく 料理担当の方 いつも笑顔で 心気持ちいい滞在でした。 スタッフの方も 対応が迅速で 有り難かったです。,,title: Very good. liked: 朝食付きにしましてが 料理も美味しく 料理担当の方 いつも笑顔で 心気持ちいい滞在でした。 スタッフの方も 対応が迅速で 有り難かったです。.,,0,0,
Erik,Germany,Standard Double or Twin Room,2 nights,Family,11-23-2025 00:00:00,Very good,8.0,de,Bequemeres Bett und ordentliche Dusche.,"Personal war lustlos, auf Nachfrage gab es WiFi, Schlüssel steckte Ausen in der Tür ohne Hinweis. Frühstück würde nicht vom Personal angeboten ,hätte es aber gegeben. Pool war ungepflegt. 0. Bock Erfahrung.","title: Very good. liked: Bequemeres Bett und ordentliche Dusche. disliked: Personal war lustlos, auf Nachfrage gab es WiFi, Schlüssel steckte Ausen in der Tür ohne Hinweis. Frühstück würde nicht vom Personal angeboten ,hätte es aber gegeben. Pool war ungepflegt. 0. Bock Erfahrung.",,0,0,
Audrey,Canada,Standard Double or Twin Room,3 nights,Couple,11-14-2025 00:00:00,Bel hôtel près de la plage!,9.0,fr,Situé très près de la plage. Le personnel était très sympathique et prenait bien soin de l’établissement. Les déjeuners étaient très bien. Les chambres étaient très confortables et propres. :),Rien à dire! :),title: Bel hôtel près de la plage! liked: Situé très près de la plage. Le personnel était très sympathique et prenait bien soin de l’établissement. Les déjeuners étaient très bien. Les chambres étaient très confortables et propres. :) disliked: Rien à dire! :),,0,0,
Eef,Netherlands,Economy Double Room,5 nights,Solo traveller,09-17-2025 00:00:00,Very good,8.0,nl,De plek was geweldig heerlijk plekje met goede eetgelegenheden,We kwamen aan en het hotelletje was vrijwel leeg We kregen de slechtste kamer toegewezen terwijl heel veel kamers leeg waren en wat ons nog nooit in al die jaren in Indonesië is overkomen moesten we nu voor een andere kamer bijbetalen wat we onder protest gedaan hebben Alle kamers waren hetzelfde😓😓 het personeel was vriendelijk maar terughoudend We gaan zeker terug naar de plek maar niet meer naar dit hotelletje,title: Very good. liked: De plek was geweldig heerlijk plekje met goede eetgelegenheden. disliked: We kwamen aan en het hotelletje was vrijwel leeg We kregen de slechtste kamer toegewezen terwijl heel veel kamers leeg waren en wat ons nog nooit in al die jaren in Indonesië is overkomen moesten we nu voor een andere kamer bijbetalen wat we onder protest gedaan hebben Alle kamers waren hetzelfde😓😓 het personeel was vriendelijk maar terughoudend We gaan zeker terug naar de plek maar niet meer naar dit hotelletje.,,0,0,"Dear Eef Thank you for your review! We're delighted to hear that you enjoyed the lovely spot and nearby eateries. However, we sincerely apologize for the experience you had regarding your room assignment. It's our goal to provide a comfortable stay for all our guests, and we regret that you felt otherwise. We appreciate your feedback about the hospitality of our staff, and we will work on ensuring a smoother experience in the future. We’re glad to hear that you plan to return, and we hope to provide you with an improved experience on your next visit! Regards Hotel Manager"
Camille,France,Standard Double or Twin Room,3 nights,Family,08-26-2025 00:00:00,Good,7.0,fr,Hôtel sympathique Proche de la mer,Literie peu confortable (matelas mou) Beaucoup d'humidité dans les chambres,title: Good. liked: Hôtel sympathique Proche de la mer. disliked: Literie peu confortable (matelas mou) Beaucoup d'humidité dans les chambres.,,0,0,"Dear Camille Thank you for sharing your feedback, Camille. We’re glad you enjoyed the friendly service and the hotel’s proximity to the sea. We’re sorry the bedding and room humidity didn’t meet your expectations. We’re passing this along to our housekeeping and maintenance teams to address immediately.” Regards Hotel Manager"
E,Netherlands,Economy Double Room,1 night,Family,08-18-2025 00:00:00,Super leuke plek met goede restaurants en koffietentjes op loopafstand.,7.0,nl,Het hotel ligt in een leuk plaatsje met goede restaurants en moderne koffietentjes op loopafstand. Goede sfeer en surfstrand op loopafstand,badkamer een beetje gedateerd,title: Super leuke plek met goede restaurants en koffietentjes op loopafstand. liked: Het hotel ligt in een leuk plaatsje met goede restaurants en moderne koffietentjes op loopafstand. Goede sfeer en surfstrand op loopafstand. disliked: badkamer een beetje gedateerd.,,0,0,"Dear E.V. “Thank you for sharing your experience. We’re delighted you enjoyed our town’s dining and coffee options, the good atmosphere, and the close-by surf beach. We appreciate the note about the bathroom and will look into updating it to enhance comfort for future stays.” Regards Hotel Manager"
Nakano,Japan,Standard Double or Twin Room,4 nights,Solo traveller,03-17-2025 00:00:00,最高,8.0,ja,掃除が丁寧にされていた。スタッフが優しく明るい。朝ごはんが美味しかった。朝ごはんの種類が少なく飽きてしまう点が残念だった。次は新しいメニューも増やして欲しい。ホットサンドとか、、、,朝ごはんの種類が少なく、長期間滞在すると飽きてしまう。ホットサンドとか新しいメニューも増やして欲しい。 フルーツももう少し多かったら尚更良かった。,title: 最高. liked: 掃除が丁寧にされていた。スタッフが優しく明るい。朝ごはんが美味しかった。朝ごはんの種類が少なく飽きてしまう点が残念だった。次は新しいメニューも増やして欲しい。ホットサンドとか、、、. disliked: 朝ごはんの種類が少なく、長期間滞在すると飽きてしまう。ホットサンドとか新しいメニューも増やして欲しい。 フルーツももう少し多かったら尚更良かった。.,,0,0,"Dear NAKANO Thank you for sharing your thoughts regarding your recent stay with us. We are delighted to hear that you appreciated the thorough cleaning, the friendliness of our staff, and the delicious breakfast. Your positive observations truly encourage our team to continue providing excellent service. We understand your concern about the breakfast variety, especially for longer stays. We value your suggestions regarding the addition of new menu items, such as hot sandwiches and an increased selection of fruits. We will certainly take your feedback into consideration as we explore ways to enhance our breakfast offerings. Your input is invaluable in helping us improve and provide a better experience for our guests. We hope to welcome you back in the future and provide an even more enjoyable stay. Thank you once again for your feedback! Best regards, All Staff BALIAN PARADISE HOTEL"
Guus,Netherlands,Standard Double Room,2 nights,Group,02-25-2025 00:00:00,Superb,9.0,nl,Personeel was extreem vriendelijk,Zwembad zag er verouderd uit,title: Superb. liked: Personeel was extreem vriendelijk. disliked: Zwembad zag er verouderd uit.,,0,0,"Dear Guus Thank you for your feedback! We're thrilled to hear that you found our staff to be extremely friendly. They hard to ensure our guests have a pleasant experience. We appreciate your comments regarding the swimming pool, and we understand how important it is for our facilities to feel up-to-date and enjoyable. Please be assured that we are continually working on improvements and your feedback will be taken into consideration as we plan our renovations. Love From Us.!"
Shinji,Japan,Standard Double Room,7 nights,Solo traveller,01-26-2025 00:00:00,満足,8.0,ja,静か,部屋にポットが無い。,title: 満足. liked: 静か. disliked: 部屋にポットが無い。.,,0,0,"Dear Shinji Thank you for your feedback! We're glad to hear that you enjoyed the quiet atmosphere during your stay. We apologize for the inconvenience regarding the lack of a pot in your room. Your comments are valuable, and we will take them into consideration to improve our amenities. We hope to see you again Love From Us.!"
Susann,Germany,Standard Double Room,7 nights,Family,01-08-2025 00:00:00,Very good,8.0,de,"Saubere und große Zimmer, neues modernes Badezimmer, sehr freundliches Personal, leckeres Frühstück, Wasser konnte kostenfrei aufgefüllt werden, nah am Strand, Strand in wenigen Minuten zu Fuß erreichbar, Restaurants in Gehweite","Das Hotel ist ein Transithotel für Reisende von Jakarta nach Denpasar, manchmal ist ein reges kommen und gehen, dadurch manchmal etwas laut, das Personal ist aber super bemüht den Gästen einen erholsamen Aufenthalt zu ermöglichen","title: Very good. liked: Saubere und große Zimmer, neues modernes Badezimmer, sehr freundliches Personal, leckeres Frühstück, Wasser konnte kostenfrei aufgefüllt werden, nah am Strand, Strand in wenigen Minuten zu Fuß erreichbar, Restaurants in Gehweite. disliked: Das Hotel ist ein Transithotel für Reisende von Jakarta nach Denpasar, manchmal ist ein reges kommen und gehen, dadurch manchmal etwas laut, das Personal ist aber super bemüht den Gästen einen erholsamen Aufenthalt zu ermöglichen.",,0,0,"Dear Susann Thank you for your wonderful and detailed review. We're so pleased to hear that you enjoyed our clean and spacious rooms, modern bathroom, and the many little touches like free water refills and our convenient location near the beach and restaurants. We also appreciate your kind words about our team and breakfast—it means a lot to us! We understand that being a transit point can sometimes bring extra activity, and we’re grateful for your understanding. Please rest assured that we are always working to minimize disturbances and ensure every guest enjoys a peaceful and relaxing stay. We hope to welcome you back again soon! Warm regards, Hotel Manager"
Mickael,New Zealand,Standard Double Room,2 nights,Couple,12-25-2024 00:00:00,Very good,8.0,fr,"Agréable piscine, personnel sympathique, à côté d'un super restaurant.",,"title: Very good. liked: Agréable piscine, personnel sympathique, à côté d'un super restaurant.",,0,0,
